"from","to","strength","direction","in_final_dag"
"KLRD1","IL15",0.709,0.365303244005642,FALSE
"CXCL8","CCL11",0.697,0.350789096126255,FALSE
"CCL11","CXCL8",0.697,0.649210903873745,FALSE
"CXCL11","GZMA",0.696,0.460488505747126,FALSE
"GZMA","CXCL11",0.696,0.539511494252874,FALSE
"CXCL10","IL1RN",0.669,0.377428998505232,FALSE
"IL1RN","CXCL10",0.669,0.622571001494768,FALSE
"age_group","CD8A",0.655,1,FALSE
"CD8A","age_group",0.655,0,FALSE
"TNF","CXCL10",0.637,0.247252747252747,FALSE
"CXCL10","TNF",0.637,0.752747252747253,FALSE
"CCL8","CCL11",0.617,0.194489465153971,FALSE
"CCL11","CCL8",0.617,0.805510534846029,FALSE
"CCL3","TNFRSF1B",0.616,0.262987012987013,FALSE
"TNFRSF1B","CCL3",0.616,0.737012987012987,FALSE
"IL6","LEP",0.612,0.698529411764706,FALSE
"LEP","IL6",0.612,0.301470588235294,FALSE
"IL18","PDCD1",0.589,0.266553480475382,FALSE
"PDCD1","IL18",0.589,0.733446519524618,FALSE
"CXCL9","CCL4",0.586,0.66382252559727,FALSE
"CCL4","CXCL9",0.586,0.33617747440273,FALSE
"IL7","IGFBP7",0.585,0.446153846153846,FALSE
"IGFBP7","IL7",0.585,0.553846153846154,FALSE
"cmv","KLRD1",0.578,1,FALSE
"IL18","CD8A",0.578,0.738754325259516,FALSE
"CD8A","IL18",0.578,0.261245674740484,FALSE
"KLRD1","cmv",0.578,0,FALSE
"CXCL9","KLRD1",0.575,0.790434782608696,FALSE
"KLRD1","CXCL9",0.575,0.209565217391304,FALSE
"sex","HAVCR2",0.564,1,FALSE
"HAVCR2","sex",0.564,0,FALSE
"CXCL11","VEGFA",0.558,0.538530465949821,FALSE
"VEGFA","CXCL11",0.558,0.461469534050179,FALSE
"age_group","IGFBP7",0.548,1,FALSE
"IGFBP7","age_group",0.548,0,FALSE
"age_group","IL10",0.547,1,FALSE
"IL10","age_group",0.547,0,FALSE
"GDF15","TNFRSF1B",0.547,0.292504570383912,FALSE
"TNFRSF1B","GDF15",0.547,0.707495429616088,FALSE
"CXCL8","CXCL11",0.543,0.56353591160221,FALSE
"CXCL11","CXCL8",0.543,0.43646408839779,FALSE
"GZMA","KLRD1",0.542,0.72970479704797,FALSE
"KLRD1","GZMA",0.542,0.270295202952029,FALSE
"IL1RN","CCL2",0.532,0.791353383458647,FALSE
"CCL2","IL1RN",0.532,0.208646616541353,FALSE
"CCL11","VEGFA",0.53,0.611320754716981,FALSE
"VEGFA","CCL11",0.53,0.388679245283019,FALSE
"VEGFA","LEP",0.53,0.20377358490566,FALSE
"LEP","VEGFA",0.53,0.79622641509434,FALSE
"IL10","FGF21",0.517,0.67311411992263,FALSE
"FGF21","IL10",0.517,0.326885880077369,FALSE
"IL15","GDF15",0.514,0.654669260700389,FALSE
"GDF15","IL15",0.514,0.345330739299611,FALSE
"CD8A","PDCD1",0.504,0.308531746031746,FALSE
"PDCD1","CD8A",0.504,0.691468253968254,FALSE
"GDF15","FGF21",0.498,0.680722891566265,FALSE
"FGF21","GDF15",0.498,0.319277108433735,FALSE
"GDF15","TNFRSF1A",0.49,0.694897959183674,FALSE
"TNFRSF1A","GDF15",0.49,0.305102040816327,FALSE
"CXCL11","CCL4",0.486,0.448559670781893,FALSE
"CCL4","CXCL11",0.486,0.551440329218107,FALSE
"IL6","TNFRSF1A",0.485,0.393814432989691,FALSE
"GDF15","HAVCR2",0.485,0.521649484536083,FALSE
"TNFRSF1A","IL6",0.485,0.606185567010309,FALSE
"HAVCR2","GDF15",0.485,0.478350515463918,FALSE
"IL18","IL10",0.481,0.444906444906445,FALSE
"IL10","IL18",0.481,0.555093555093555,FALSE
"HAVCR2","CD274",0.481,0.706860706860707,FALSE
"CD274","HAVCR2",0.481,0.293139293139293,FALSE
"CCL2","CCL8",0.463,0.692224622030238,FALSE
"CCL8","CCL2",0.463,0.307775377969762,FALSE
"CXCL11","GZMB",0.456,0.395833333333333,FALSE
"GZMB","CXCL11",0.456,0.604166666666667,FALSE
"CCL2","MMP12",0.451,0.542128603104213,FALSE
"MMP12","CCL2",0.451,0.457871396895787,FALSE
"CXCL10","IGFBP7",0.448,0.783482142857143,FALSE
"IGFBP7","CXCL10",0.448,0.216517857142857,FALSE
"FGF21","CD274",0.443,0.435665914221219,FALSE
"CD274","FGF21",0.443,0.564334085778781,FALSE
"CCL11","GDF15",0.438,0.659817351598174,FALSE
"GDF15","CCL11",0.438,0.340182648401826,FALSE
"IL7","FGF21",0.437,0.537757437070938,FALSE
"FGF21","IL7",0.437,0.462242562929062,FALSE
"CXCL10","IL15",0.435,0.358620689655172,FALSE
"IL15","CXCL10",0.435,0.641379310344828,FALSE
"CHI3L1","VEGFA",0.428,0.502336448598131,FALSE
"VEGFA","CHI3L1",0.428,0.497663551401869,FALSE
"sex","CHI3L1",0.427,1,FALSE
"CHI3L1","sex",0.427,0,FALSE
"age_group","IL15",0.426,1,FALSE
"CXCL9","CCL3",0.426,0.676056338028169,FALSE
"IL15","age_group",0.426,0,FALSE
"CCL3","CXCL9",0.426,0.323943661971831,FALSE
"TNF","PDCD1",0.424,0.303066037735849,FALSE
"PDCD1","TNF",0.424,0.696933962264151,FALSE
"CXCL9","TNFRSF1B",0.422,0.464454976303318,FALSE
"TNFRSF1B","CXCL9",0.422,0.535545023696682,FALSE
"TNF","CCL8",0.418,0.509569377990431,FALSE
"CCL8","TNF",0.418,0.490430622009569,FALSE
"CXCL8","CCL4",0.411,0.469586374695864,FALSE
"CCL4","CXCL8",0.411,0.530413625304136,FALSE
"cmv","CXCL11",0.408,1,FALSE
"CXCL11","cmv",0.408,0,FALSE
"IL7","CCL11",0.399,0.730576441102757,FALSE
"CCL11","IL7",0.399,0.269423558897243,FALSE
"IL1RN","VEGFA",0.397,0.81360201511335,FALSE
"VEGFA","IL1RN",0.397,0.18639798488665,FALSE
"CCL3","FGF21",0.389,0.494858611825193,FALSE
"FGF21","CCL3",0.389,0.505141388174807,FALSE
"CXCL9","GZMA",0.385,0.684415584415584,FALSE
"GZMA","CXCL9",0.385,0.315584415584416,FALSE
"CCL3","PDCD1",0.377,0.387267904509284,FALSE
"PDCD1","CCL3",0.377,0.612732095490716,FALSE
"age_group","TNF",0.376,1,FALSE
"TNF","age_group",0.376,0,FALSE
"CXCL10","CCL3",0.375,0.732,FALSE
"CCL3","CXCL10",0.375,0.268,FALSE
"KLRD1","VEGFA",0.373,0.675603217158177,FALSE
"VEGFA","KLRD1",0.373,0.324396782841823,FALSE
"CCL4","PDCD1",0.372,0.435483870967742,FALSE
"PDCD1","CCL4",0.372,0.564516129032258,FALSE
"TNF","IL18",0.369,0.444444444444444,FALSE
"IL18","TNF",0.369,0.555555555555556,FALSE
"VEGFA","CD274",0.369,0.602981029810298,FALSE
"CD274","VEGFA",0.369,0.397018970189702,FALSE
"IL6","LAG3",0.365,0.50958904109589,FALSE
"LAG3","IL6",0.365,0.49041095890411,FALSE
"IL6","CCL8",0.364,0.623626373626374,FALSE
"CCL8","IL6",0.364,0.376373626373626,FALSE
"CXCL9","CHI3L1",0.361,0.681440443213296,FALSE
"CHI3L1","CXCL9",0.361,0.318559556786704,FALSE
"cmv","TNF",0.36,1,FALSE
"TNF","cmv",0.36,0,FALSE
"age_group","CXCL11",0.358,1,FALSE
"CXCL11","age_group",0.358,0,FALSE
"IL18","CHI3L1",0.357,0.633053221288515,FALSE
"CHI3L1","IL18",0.357,0.366946778711485,FALSE
"sex","CCL3",0.356,1,FALSE
"CCL2","LAG3",0.356,0.404494382022472,FALSE
"CCL3","sex",0.356,0,FALSE
"LAG3","CCL2",0.356,0.595505617977528,FALSE
"IL15","FGF21",0.353,0.577903682719547,FALSE
"FGF21","IL15",0.353,0.422096317280453,FALSE
"IL15","PDCD1",0.352,0.610795454545455,FALSE
"PDCD1","IL15",0.352,0.389204545454546,FALSE
"IL1RN","HAVCR2",0.35,0.461428571428571,FALSE
"GZMA","LEP",0.35,0.265714285714286,FALSE
"HAVCR2","IL1RN",0.35,0.538571428571429,FALSE
"LEP","GZMA",0.35,0.734285714285714,FALSE
"GZMB","VEGFA",0.348,0.626436781609195,FALSE
"VEGFA","GZMB",0.348,0.373563218390805,FALSE
"IL18","CCL3",0.347,0.256484149855908,FALSE
"CCL3","IL18",0.347,0.743515850144092,FALSE
"CCL3","LEP",0.346,0.65606936416185,FALSE
"LEP","CCL3",0.346,0.34393063583815,FALSE
"CCL8","GDF15",0.343,0.752186588921283,FALSE
"GDF15","CCL8",0.343,0.247813411078717,FALSE
"CCL4","MMP12",0.343,0.463556851311953,FALSE
"MMP12","CCL4",0.343,0.536443148688047,FALSE
"CXCL8","CCL8",0.34,0.633823529411765,FALSE
"CCL8","CXCL8",0.34,0.366176470588235,FALSE
"IL6","CHI3L1",0.338,0.427514792899408,FALSE
"CHI3L1","IL6",0.338,0.572485207100592,FALSE
"IL18","HAVCR2",0.336,0.568452380952381,FALSE
"HAVCR2","IL18",0.336,0.431547619047619,FALSE
"age_group","CCL2",0.335,1,FALSE
"CCL2","age_group",0.335,0,FALSE
"CD8A","KLRD1",0.332,0.496987951807229,FALSE
"KLRD1","CD8A",0.332,0.503012048192771,FALSE
"sex","CD274",0.329,1,FALSE
"IGFBP7","LEP",0.329,0.167173252279635,FALSE
"CD274","sex",0.329,0,FALSE
"LEP","IGFBP7",0.329,0.832826747720365,FALSE
"CHI3L1","MMP12",0.328,0.422256097560976,FALSE
"MMP12","CHI3L1",0.328,0.577743902439024,FALSE
"HAVCR2","LEP",0.328,0.201219512195122,FALSE
"LEP","HAVCR2",0.328,0.798780487804878,FALSE
"cmv","IL10",0.326,1,FALSE
"IL10","cmv",0.326,0,FALSE
"TNF","CXCL11",0.323,0.218266253869969,FALSE
"CXCL11","TNF",0.323,0.781733746130031,FALSE
"GDF15","VEGFA",0.322,0.329192546583851,FALSE
"VEGFA","GDF15",0.322,0.670807453416149,FALSE
"MMP12","CD274",0.319,0.578369905956113,FALSE
"CD274","MMP12",0.319,0.421630094043887,FALSE
"IL15","TNFRSF1A",0.318,0.638364779874214,FALSE
"TNFRSF1A","IL15",0.318,0.361635220125786,FALSE
"CCL4","VEGFA",0.318,0.544025157232705,FALSE
"VEGFA","CCL4",0.318,0.455974842767296,FALSE
"PDCD1","LAG3",0.317,0.574132492113565,FALSE
"LAG3","PDCD1",0.317,0.425867507886435,FALSE
"CCL11","IGFBP7",0.316,0.373417721518987,FALSE
"IGFBP7","CCL11",0.316,0.626582278481013,FALSE
"GZMB","LAG3",0.315,0.504761904761905,FALSE
"LAG3","GZMB",0.315,0.495238095238095,FALSE
"age_group","MMP12",0.312,1,FALSE
"MMP12","age_group",0.312,0,FALSE
"IL6","CXCL9",0.31,0.461290322580645,FALSE
"CXCL9","IL6",0.31,0.538709677419355,FALSE
"CXCL9","CD274",0.307,0.677524429967427,FALSE
"CD274","CXCL9",0.307,0.322475570032573,FALSE
"IL10","IGFBP7",0.306,0.526143790849673,FALSE
"IGFBP7","IL10",0.306,0.473856209150327,FALSE
"CXCL8","PDCD1",0.305,0.354098360655738,FALSE
"IFNG","KLRD1",0.305,0.413114754098361,FALSE
"KLRD1","IFNG",0.305,0.586885245901639,FALSE
"PDCD1","CXCL8",0.305,0.645901639344262,FALSE
"CCL8","GZMA",0.304,0.279605263157895,FALSE
"GZMA","CCL8",0.304,0.720394736842105,FALSE
"sex","GZMB",0.302,1,FALSE
"GZMB","sex",0.302,0,FALSE
"CCL4","GZMA",0.3,0.44,FALSE
"GZMA","CCL4",0.3,0.56,FALSE
"CXCL11","IL7",0.297,0.390572390572391,FALSE
"IL7","CXCL11",0.297,0.609427609427609,FALSE
"CXCL9","GDF15",0.296,0.182432432432432,FALSE
"GDF15","CXCL9",0.296,0.817567567567568,FALSE
"IL6","GZMB",0.294,0.496598639455782,FALSE
"CXCL9","LAG3",0.294,0.72108843537415,FALSE
"GZMB","IL6",0.294,0.503401360544218,FALSE
"LAG3","CXCL9",0.294,0.27891156462585,FALSE
"TNF","CD274",0.293,0.464163822525597,FALSE
"CD274","TNF",0.293,0.535836177474403,FALSE
"IL7","CCL8",0.293,0.486348122866894,FALSE
"CCL8","IL7",0.293,0.513651877133106,FALSE
"GDF15","IGFBP7",0.292,0.424657534246575,FALSE
"IGFBP7","GDF15",0.292,0.575342465753425,FALSE
"TNFRSF1A","VEGFA",0.292,0.561643835616438,FALSE
"VEGFA","TNFRSF1A",0.292,0.438356164383562,FALSE
"IL10","KLRD1",0.291,0.594501718213058,FALSE
"KLRD1","IL10",0.291,0.405498281786942,FALSE
"IL6","CD274",0.29,0.46551724137931,FALSE
"CD274","IL6",0.29,0.53448275862069,FALSE
"CXCL10","LEP",0.29,0.291379310344828,FALSE
"LEP","CXCL10",0.29,0.708620689655172,FALSE
"TNF","IL15",0.288,0.440972222222222,FALSE
"IL7","GDF15",0.288,0.763888888888889,FALSE
"IL15","TNF",0.288,0.559027777777778,FALSE
"CCL3","MMP12",0.288,0.416666666666667,FALSE
"GDF15","IL7",0.288,0.236111111111111,FALSE
"MMP12","CCL3",0.288,0.583333333333333,FALSE
"sex","CCL4",0.287,1,FALSE
"CCL4","sex",0.287,0,FALSE
"CCL2","GZMA",0.285,0.224561403508772,FALSE
"GDF15","CHI3L1",0.285,0.670175438596491,FALSE
"CHI3L1","GDF15",0.285,0.329824561403509,FALSE
"GZMA","CCL2",0.285,0.775438596491228,FALSE
"age_group","LAG3",0.285,1,FALSE
"LAG3","age_group",0.285,0,FALSE
"CXCL9","MMP12",0.284,0.559859154929577,FALSE
"MMP12","CXCL9",0.284,0.440140845070423,FALSE
"sex","TNFRSF1B",0.283,1,FALSE
"TNFRSF1B","sex",0.283,0,FALSE
"CXCL11","MMP12",0.281,0.318505338078292,FALSE
"MMP12","CXCL11",0.281,0.681494661921708,FALSE
"sex","VEGFA",0.279,1,FALSE
"VEGFA","sex",0.279,0,FALSE
"IL7","CHI3L1",0.278,0.636690647482014,FALSE
"CHI3L1","IL7",0.278,0.363309352517986,FALSE
"age_group","CHI3L1",0.277,1,FALSE
"CHI3L1","age_group",0.277,0,FALSE
"CXCL9","CCL11",0.276,0.507246376811594,FALSE
"IL18","KLRD1",0.276,0.456521739130435,FALSE
"CCL11","CXCL9",0.276,0.492753623188406,FALSE
"KLRD1","IL18",0.276,0.543478260869565,FALSE
"GZMA","PDCD1",0.275,0.358181818181818,FALSE
"PDCD1","GZMA",0.275,0.641818181818182,FALSE
"IL10","PDCD1",0.273,0.386446886446886,FALSE
"PDCD1","IL10",0.273,0.613553113553114,FALSE
"age_group","CXCL8",0.272,1,FALSE
"CXCL8","age_group",0.272,0,FALSE
"TNF","CHI3L1",0.271,0.428044280442804,FALSE
"CXCL10","GZMA",0.271,0.605166051660517,FALSE
"IL1RN","CD274",0.271,0.529520295202952,FALSE
"CHI3L1","TNF",0.271,0.571955719557195,FALSE
"GZMA","CXCL10",0.271,0.394833948339483,FALSE
"CD274","IL1RN",0.271,0.470479704797048,FALSE
"TNFRSF1B","MMP12",0.27,0.47037037037037,FALSE
"MMP12","TNFRSF1B",0.27,0.52962962962963,FALSE
"IL15","GZMA",0.268,0.697761194029851,FALSE
"GZMA","IL15",0.268,0.302238805970149,FALSE
"age_group","PDCD1",0.267,1,FALSE
"CXCL8","CXCL10",0.267,0.265917602996255,FALSE
"CXCL10","CXCL8",0.267,0.734082397003745,FALSE
"CXCL11","IL10",0.267,0.631086142322097,FALSE
"IL10","CXCL11",0.267,0.368913857677903,FALSE
"PDCD1","age_group",0.267,0,FALSE
"CCL11","MMP12",0.265,0.384905660377358,FALSE
"MMP12","CCL11",0.265,0.615094339622641,FALSE
"IL1RN","CCL3",0.262,0.66412213740458,FALSE
"IL15","IGFBP7",0.262,0.614503816793893,FALSE
"CCL3","IL1RN",0.262,0.33587786259542,FALSE
"IGFBP7","IL15",0.262,0.385496183206107,FALSE
"CHI3L1","TNFRSF1A",0.26,0.363461538461538,FALSE
"TNFRSF1A","CHI3L1",0.26,0.636538461538461,FALSE
"sex","CCL2",0.258,1,FALSE
"CXCL8","FGF21",0.258,0.484496124031008,FALSE
"CCL2","sex",0.258,0,FALSE
"FGF21","CXCL8",0.258,0.515503875968992,FALSE
"sex","CXCL11",0.256,1,FALSE
"CXCL11","sex",0.256,0,FALSE
"TNFRSF1B","KLRD1",0.256,0.65234375,FALSE
"KLRD1","TNFRSF1B",0.256,0.34765625,FALSE
"CCL11","TNFRSF1A",0.255,0.768627450980392,FALSE
"TNFRSF1A","CCL11",0.255,0.231372549019608,FALSE
"cmv","TNFRSF1B",0.254,1,FALSE
"CXCL8","IL18",0.254,0.409448818897638,FALSE
"IL18","CXCL8",0.254,0.590551181102362,FALSE
"IL7","KLRD1",0.254,0.346456692913386,FALSE
"TNFRSF1B","cmv",0.254,0,FALSE
"KLRD1","IL7",0.254,0.653543307086614,FALSE
"IL6","CCL2",0.252,0.523809523809524,FALSE
"CCL2","IL6",0.252,0.476190476190476,FALSE
"CHI3L1","LAG3",0.252,0.305555555555556,FALSE
"LAG3","CHI3L1",0.252,0.694444444444444,FALSE
"IFNG","GZMA",0.251,0.338645418326693,FALSE
"CCL3","HAVCR2",0.251,0.374501992031873,FALSE
"GZMA","IFNG",0.251,0.661354581673307,FALSE
"HAVCR2","CCL3",0.251,0.625498007968127,FALSE
"age_group","CD274",0.249,1,FALSE
"CXCL11","CCL8",0.249,0.512048192771084,FALSE
"CCL4","LAG3",0.249,0.682730923694779,FALSE
"CCL8","CXCL11",0.249,0.487951807228916,FALSE
"LAG3","CCL4",0.249,0.317269076305221,FALSE
"CD274","age_group",0.249,0,FALSE
"sex","CXCL9",0.248,1,FALSE
"CXCL9","sex",0.248,0,FALSE
"FGF21","IGFBP7",0.248,0.733870967741935,FALSE
"CHI3L1","LEP",0.248,0.475806451612903,FALSE
"IGFBP7","FGF21",0.248,0.266129032258065,FALSE
"LEP","CHI3L1",0.248,0.524193548387097,FALSE
"age_group","TNFRSF1A",0.246,1,FALSE
"TNFRSF1A","age_group",0.246,0,FALSE
"IFNG","IL15",0.245,0.33265306122449,FALSE
"IL15","IFNG",0.245,0.66734693877551,FALSE
"CCL4","GDF15",0.245,0.677551020408163,FALSE
"GDF15","CCL4",0.245,0.322448979591837,FALSE
"CXCL10","IL7",0.243,0.580246913580247,FALSE
"IL7","CXCL10",0.243,0.419753086419753,FALSE
"TNF","FGF21",0.241,0.62655601659751,FALSE
"IL15","CD274",0.241,0.630705394190871,FALSE
"FGF21","TNF",0.241,0.37344398340249,FALSE
"CD274","IL15",0.241,0.369294605809129,FALSE
"sex","IL10",0.24,1,FALSE
"IL6","VEGFA",0.24,0.604166666666667,FALSE
"IL18","IGFBP7",0.24,0.608333333333333,FALSE
"IL10","sex",0.24,0,FALSE
"IGFBP7","IL18",0.24,0.391666666666667,FALSE
"VEGFA","IL6",0.24,0.395833333333333,FALSE
"VEGFA","PDCD1",0.239,0.368200836820084,FALSE
"PDCD1","VEGFA",0.239,0.631799163179916,FALSE
"CHI3L1","GZMA",0.238,0.294117647058824,FALSE
"GZMA","CHI3L1",0.238,0.705882352941177,FALSE
"sex","TNF",0.238,1,FALSE
"TNF","sex",0.238,0,FALSE
"CXCL10","VEGFA",0.238,0.672268907563025,FALSE
"VEGFA","CXCL10",0.238,0.327731092436975,FALSE
"CXCL9","IL15",0.236,0.326271186440678,FALSE
"IFNG","MMP12",0.236,0.60593220338983,FALSE
"IL18","LEP",0.236,0.205508474576271,FALSE
"IL10","LEP",0.236,0.453389830508475,FALSE
"IL15","CXCL9",0.236,0.673728813559322,FALSE
"CCL8","CHI3L1",0.236,0.453389830508475,FALSE
"CHI3L1","CCL8",0.236,0.546610169491526,FALSE
"MMP12","IFNG",0.236,0.394067796610169,FALSE
"LEP","IL18",0.236,0.794491525423729,FALSE
"LEP","IL10",0.236,0.546610169491526,FALSE
"CXCL8","IL10",0.233,0.433476394849785,FALSE
"IL10","CXCL8",0.233,0.566523605150215,FALSE
"IGFBP7","HAVCR2",0.233,0.28755364806867,FALSE
"TNFRSF1B","VEGFA",0.233,0.502145922746781,FALSE
"VEGFA","TNFRSF1B",0.233,0.497854077253219,FALSE
"HAVCR2","IGFBP7",0.233,0.71244635193133,FALSE
"CXCL10","GZMB",0.233,0.648068669527897,FALSE
"GZMB","CXCL10",0.233,0.351931330472103,FALSE
"IL6","CXCL8",0.232,0.508620689655172,FALSE
"CXCL8","IL6",0.232,0.491379310344828,FALSE
"sex","IL6",0.231,1,FALSE
"IL6","sex",0.231,0,FALSE
"CCL2","IGFBP7",0.231,0.51948051948052,FALSE
"IGFBP7","CCL2",0.231,0.480519480519481,FALSE
"LAG3","HAVCR2",0.231,0.452380952380952,FALSE
"HAVCR2","LAG3",0.231,0.547619047619048,FALSE
"CCL11","LEP",0.228,0.280701754385965,FALSE
"LEP","CCL11",0.228,0.719298245614035,FALSE
"IL6","MMP12",0.228,0.460526315789474,FALSE
"IFNG","IL18",0.228,0.644736842105263,FALSE
"IL18","IFNG",0.228,0.355263157894737,FALSE
"MMP12","IL6",0.228,0.539473684210526,FALSE
"IGFBP7","KLRD1",0.227,0.440528634361234,FALSE
"KLRD1","IGFBP7",0.227,0.559471365638767,FALSE
"CHI3L1","GZMB",0.227,0.475770925110132,FALSE
"IGFBP7","GZMB",0.227,0.378854625550661,FALSE
"TNFRSF1A","PDCD1",0.227,0.462555066079295,FALSE
"GZMB","CHI3L1",0.227,0.524229074889868,FALSE
"GZMB","IGFBP7",0.227,0.621145374449339,FALSE
"PDCD1","TNFRSF1A",0.227,0.537444933920705,FALSE
"CXCL10","KLRD1",0.226,0.798672566371681,FALSE
"KLRD1","CXCL10",0.226,0.201327433628319,FALSE
"TNF","CXCL8",0.225,0.506666666666667,FALSE
"CXCL8","TNF",0.225,0.493333333333333,FALSE
"CXCL10","CCL4",0.223,0.618834080717489,FALSE
"CCL4","CXCL10",0.223,0.381165919282511,FALSE
"CXCL8","GZMA",0.222,0.495495495495495,FALSE
"CXCL9","IL1RN",0.222,0.549549549549549,FALSE
"IL1RN","CXCL9",0.222,0.45045045045045,FALSE
"IL15","CCL2",0.222,0.743243243243243,FALSE
"IL15","LAG3",0.222,0.695945945945946,FALSE
"CCL2","IL15",0.222,0.256756756756757,FALSE
"GZMA","CXCL8",0.222,0.504504504504504,FALSE
"LAG3","IL15",0.222,0.304054054054054,FALSE
"sex","CXCL10",0.221,1,FALSE
"CXCL10","sex",0.221,0,FALSE
"CCL4","CCL11",0.221,0.248868778280543,FALSE
"CCL11","CCL4",0.221,0.751131221719457,FALSE
"CHI3L1","IGFBP7",0.221,0.574660633484163,FALSE
"IGFBP7","CHI3L1",0.221,0.425339366515837,FALSE
"CXCL8","CHI3L1",0.219,0.547945205479452,FALSE
"CHI3L1","CXCL8",0.219,0.452054794520548,FALSE
"CD8A","CD274",0.219,0.554794520547945,FALSE
"CD274","CD8A",0.219,0.445205479452055,FALSE
"GZMB","KLRD1",0.218,0.380733944954128,FALSE
"KLRD1","GZMB",0.218,0.619266055045872,FALSE
"CCL8","LEP",0.218,0.605504587155963,FALSE
"LEP","CCL8",0.218,0.394495412844037,FALSE
"CXCL10","LAG3",0.217,0.638248847926267,FALSE
"LAG3","CXCL10",0.217,0.361751152073733,FALSE
"CCL8","LAG3",0.215,0.227906976744186,FALSE
"LAG3","CCL8",0.215,0.772093023255814,FALSE
"IFNG","CCL3",0.215,0.437209302325581,FALSE
"CCL3","IFNG",0.215,0.562790697674419,FALSE
"TNF","CD8A",0.215,0.66046511627907,FALSE
"CD8A","TNF",0.215,0.33953488372093,FALSE
"CCL4","FGF21",0.214,0.630841121495327,FALSE
"FGF21","CCL4",0.214,0.369158878504673,FALSE
"age_group","IL6",0.214,1,FALSE
"sex","IL18",0.214,1,FALSE
"cmv","CCL4",0.214,1,FALSE
"IL6","age_group",0.214,0,FALSE
"IL18","sex",0.214,0,FALSE
"IL7","CCL4",0.214,0.504672897196262,FALSE
"CCL4","cmv",0.214,0,FALSE
"CCL4","IL7",0.214,0.495327102803738,FALSE
