"from","to","strength","direction","in_final_dag"
"ldl","hdl",0.17,0.941176470588235,FALSE
"triglycerides","neutrophils",0.17,0.0588235294117647,FALSE
"potassium","neutrophils",0.17,0.235294117647059,FALSE
"ast","calcium",0.16,1,FALSE
"albumin","glucose",0.16,0.1875,FALSE
"glucose","albumin",0.16,0.8125,FALSE
"calcium","ast",0.16,0,FALSE
"esr","ldl",0.15,0.466666666666667,FALSE
"ldl","esr",0.15,0.533333333333333,FALSE
"lymphocytes","creatinine",0.14,0,FALSE
"creatinine","lymphocytes",0.14,1,FALSE
"lymphocytes","hematocrit",0.13,0,FALSE
"hematocrit","lymphocytes",0.13,1,FALSE
"neutrophils","bun",0.12,0.416666666666667,FALSE
"bun","neutrophils",0.12,0.583333333333333,FALSE
"hemoglobin","alt",0.12,1,FALSE
"rdw","albumin",0.12,1,FALSE
"ldl","calcium",0.12,1,FALSE
"triglycerides","ast",0.12,1,FALSE
"alt","hemoglobin",0.12,0,FALSE
"ast","triglycerides",0.12,0,FALSE
"albumin","rdw",0.12,0,FALSE
"calcium","ldl",0.12,0,FALSE
"bun","hematocrit",0.11,0.636363636363636,FALSE
"hematocrit","bun",0.11,0.363636363636364,FALSE
"cmv","glucose",0.11,1,FALSE
"monocytes","creatinine",0.11,0.181818181818182,FALSE
"creatinine","monocytes",0.11,0.818181818181818,FALSE
"glucose","cmv",0.11,0,FALSE
"sex","lymphocytes",0.1,1,FALSE
"lymphocytes","sex",0.1,0,FALSE
"lymphocytes","hemoglobin",0.1,0,FALSE
"hemoglobin","lymphocytes",0.1,1,FALSE
"neutrophils","glucose",0.1,0.9,FALSE
"platelets","creatinine",0.1,0.1,FALSE
"creatinine","platelets",0.1,0.9,FALSE
"glucose","neutrophils",0.1,0.1,FALSE
"wbc","potassium",0.09,0.333333333333333,FALSE
"potassium","wbc",0.09,0.666666666666667,FALSE
"age_group","crp",0.08,1,FALSE
"sex","platelets",0.08,1,FALSE
"crp","age_group",0.08,0,FALSE
"lymphocytes","alt",0.08,0,FALSE
"monocytes","glucose",0.08,1,FALSE
"platelets","sex",0.08,0,FALSE
"platelets","triglycerides",0.08,0.5,FALSE
"hdl","alt",0.08,0,FALSE
"ldl","alt",0.08,0.25,FALSE
"triglycerides","platelets",0.08,0.5,FALSE
"alt","lymphocytes",0.08,1,FALSE
"alt","hdl",0.08,1,FALSE
"alt","ldl",0.08,0.75,FALSE
"glucose","monocytes",0.08,0,FALSE
"cmv","potassium",0.07,1,FALSE
"hemoglobin","potassium",0.07,0.571428571428571,FALSE
"rdw","alt",0.07,1,FALSE
"alt","rdw",0.07,0,FALSE
"potassium","cmv",0.07,0,FALSE
"potassium","hemoglobin",0.07,0.428571428571428,FALSE
"esr","potassium",0.06,0,FALSE
"potassium","esr",0.06,1,FALSE
"age_group","lymphocytes",0.05,1,FALSE
"crp","calcium",0.05,1,FALSE
"lymphocytes","age_group",0.05,0,FALSE
"calcium","crp",0.05,0,FALSE
"crp","potassium",0.04,0.25,FALSE
"esr","alt",0.04,1,FALSE
"neutrophils","ast",0.04,1,FALSE
"monocytes","triglycerides",0.04,0.5,FALSE
"hemoglobin","platelets",0.04,1,FALSE
"platelets","hemoglobin",0.04,0,FALSE
"triglycerides","monocytes",0.04,0.5,FALSE
"alt","esr",0.04,0,FALSE
"ast","neutrophils",0.04,0,FALSE
"ast","wbc",0.04,0.25,FALSE
"wbc","ast",0.04,0.75,FALSE
"potassium","crp",0.04,0.75,FALSE
"sex","hdl",0.03,1,FALSE
"eosinophils","creatinine",0.03,0.666666666666667,FALSE
"hemoglobin","calcium",0.03,1,FALSE
"platelets","rdw",0.03,0.333333333333333,FALSE
"platelets","calcium",0.03,1,FALSE
"rdw","platelets",0.03,0.666666666666667,FALSE
"rdw","bun",0.03,0,FALSE
"hdl","sex",0.03,0,FALSE
"creatinine","eosinophils",0.03,0.333333333333333,FALSE
"bun","rdw",0.03,1,FALSE
"calcium","hemoglobin",0.03,0,FALSE
"calcium","platelets",0.03,0,FALSE
"sex","glucose",0.02,1,FALSE
"esr","eosinophils",0.02,0,FALSE
"lymphocytes","glucose",0.02,0.5,FALSE
"monocytes","ast",0.02,0,FALSE
"eosinophils","esr",0.02,1,FALSE
"hemoglobin","hdl",0.02,1,FALSE
"rdw","glucose",0.02,1,FALSE
"hdl","hemoglobin",0.02,0,FALSE
"hdl","wbc",0.02,1,FALSE
"triglycerides","albumin",0.02,1,FALSE
"triglycerides","bun",0.02,1,FALSE
"triglycerides","wbc",0.02,1,FALSE
"alt","wbc",0.02,1,FALSE
"ast","monocytes",0.02,1,FALSE
"albumin","triglycerides",0.02,0,FALSE
"creatinine","calcium",0.02,1,FALSE
"bun","triglycerides",0.02,0,FALSE
"glucose","sex",0.02,0,FALSE
"glucose","lymphocytes",0.02,0.5,FALSE
"glucose","rdw",0.02,0,FALSE
"wbc","hdl",0.02,0,FALSE
"wbc","triglycerides",0.02,0,FALSE
"wbc","alt",0.02,0,FALSE
"calcium","creatinine",0.02,0,FALSE
"age_group","neutrophils",0.01,1,FALSE
"age_group","eosinophils",0.01,1,FALSE
"age_group","platelets",0.01,1,FALSE
"age_group","alt",0.01,1,FALSE
"cmv","eosinophils",0.01,1,FALSE
"cmv","ldl",0.01,1,FALSE
"crp","lymphocytes",0.01,0,FALSE
"crp","eosinophils",0.01,0,FALSE
"crp","hematocrit",0.01,1,FALSE
"esr","monocytes",0.01,0,FALSE
"esr","hemoglobin",0.01,0,FALSE
"esr","wbc",0.01,1,FALSE
"lymphocytes","crp",0.01,1,FALSE
"lymphocytes","ast",0.01,0,FALSE
"neutrophils","age_group",0.01,0,FALSE
"neutrophils","platelets",0.01,0,FALSE
"monocytes","esr",0.01,1,FALSE
"monocytes","bun",0.01,0,FALSE
"eosinophils","age_group",0.01,0,FALSE
"eosinophils","cmv",0.01,0,FALSE
"eosinophils","crp",0.01,1,FALSE
"eosinophils","hematocrit",0.01,0,FALSE
"hemoglobin","esr",0.01,1,FALSE
"hemoglobin","ldl",0.01,0,FALSE
"platelets","age_group",0.01,0,FALSE
"platelets","neutrophils",0.01,1,FALSE
"platelets","ldl",0.01,1,FALSE
"rdw","ldl",0.01,0,FALSE
"hdl","albumin",0.01,0,FALSE
"hdl","calcium",0.01,1,FALSE
"ldl","cmv",0.01,0,FALSE
"ldl","hemoglobin",0.01,1,FALSE
"ldl","platelets",0.01,0,FALSE
"ldl","rdw",0.01,1,FALSE
"ldl","glucose",0.01,1,FALSE
"triglycerides","hematocrit",0.01,1,FALSE
"triglycerides","potassium",0.01,0,FALSE
"alt","age_group",0.01,0,FALSE
"alt","creatinine",0.01,0,FALSE
"ast","lymphocytes",0.01,1,FALSE
"ast","potassium",0.01,0,FALSE
"albumin","hdl",0.01,1,FALSE
"creatinine","alt",0.01,1,FALSE
"bun","monocytes",0.01,1,FALSE
"bun","potassium",0.01,0,FALSE
"glucose","ldl",0.01,0,FALSE
"glucose","hematocrit",0.01,0,FALSE
"wbc","esr",0.01,0,FALSE
"hematocrit","crp",0.01,0,FALSE
"hematocrit","eosinophils",0.01,1,FALSE
"hematocrit","triglycerides",0.01,0,FALSE
"hematocrit","glucose",0.01,1,FALSE
"potassium","triglycerides",0.01,1,FALSE
"potassium","ast",0.01,1,FALSE
"potassium","bun",0.01,1,FALSE
"calcium","hdl",0.01,0,FALSE
"age_group","sex",0,0,FALSE
"age_group","cmv",0,0,FALSE
"age_group","monocytes",0,0,FALSE
"age_group","hemoglobin",0,0,FALSE
"age_group","hdl",0,0,FALSE
"age_group","triglycerides",0,0,FALSE
"age_group","ast",0,0,FALSE
"age_group","albumin",0,0,FALSE
"age_group","creatinine",0,0,FALSE
"age_group","wbc",0,0,FALSE
"age_group","hematocrit",0,0,FALSE
"age_group","potassium",0,0,FALSE
"age_group","calcium",0,0,FALSE
"sex","age_group",0,0,FALSE
"sex","cmv",0,0,FALSE
"sex","neutrophils",0,0,FALSE
"sex","monocytes",0,0,FALSE
"sex","eosinophils",0,0,FALSE
"sex","ldl",0,0,FALSE
"sex","triglycerides",0,0,FALSE
"sex","alt",0,0,FALSE
"sex","ast",0,0,FALSE
"sex","albumin",0,0,FALSE
"sex","bun",0,0,FALSE
"sex","wbc",0,0,FALSE
"sex","hematocrit",0,0,FALSE
"sex","potassium",0,0,FALSE
"sex","calcium",0,0,FALSE
"cmv","age_group",0,0,FALSE
"cmv","sex",0,0,FALSE
"cmv","crp",0,0,FALSE
"cmv","esr",0,0,FALSE
"cmv","neutrophils",0,0,FALSE
"cmv","monocytes",0,0,FALSE
"cmv","hemoglobin",0,0,FALSE
"cmv","platelets",0,0,FALSE
"cmv","rdw",0,0,FALSE
"cmv","hdl",0,0,FALSE
"cmv","triglycerides",0,0,FALSE
"cmv","alt",0,0,FALSE
"cmv","ast",0,0,FALSE
"cmv","albumin",0,0,FALSE
"cmv","creatinine",0,0,FALSE
"cmv","bun",0,0,FALSE
"cmv","wbc",0,0,FALSE
"cmv","hematocrit",0,0,FALSE
"cmv","calcium",0,0,FALSE
"crp","cmv",0,0,FALSE
"crp","monocytes",0,0,FALSE
"crp","hemoglobin",0,0,FALSE
"crp","platelets",0,0,FALSE
"crp","rdw",0,0,FALSE
"crp","hdl",0,0,FALSE
"crp","ldl",0,0,FALSE
"crp","bun",0,0,FALSE
"esr","cmv",0,0,FALSE
"esr","neutrophils",0,0,FALSE
"esr","rdw",0,0,FALSE
"esr","triglycerides",0,0,FALSE
"esr","albumin",0,0,FALSE
"esr","bun",0,0,FALSE
"esr","glucose",0,0,FALSE
"lymphocytes","neutrophils",0,0,FALSE
"lymphocytes","monocytes",0,0,FALSE
"lymphocytes","eosinophils",0,0,FALSE
"lymphocytes","rdw",0,0,FALSE
"lymphocytes","ldl",0,0,FALSE
"lymphocytes","triglycerides",0,0,FALSE
"lymphocytes","albumin",0,0,FALSE
"lymphocytes","bun",0,0,FALSE
"lymphocytes","wbc",0,0,FALSE
"lymphocytes","potassium",0,0,FALSE
"neutrophils","sex",0,0,FALSE
"neutrophils","cmv",0,0,FALSE
"neutrophils","esr",0,0,FALSE
"neutrophils","lymphocytes",0,0,FALSE
"neutrophils","monocytes",0,0,FALSE
"neutrophils","eosinophils",0,0,FALSE
"neutrophils","rdw",0,0,FALSE
"neutrophils","hdl",0,0,FALSE
"neutrophils","ldl",0,0,FALSE
"neutrophils","alt",0,0,FALSE
"neutrophils","albumin",0,0,FALSE
"neutrophils","wbc",0,0,FALSE
"neutrophils","hematocrit",0,0,FALSE
"neutrophils","calcium",0,0,FALSE
"monocytes","age_group",0,0,FALSE
"monocytes","sex",0,0,FALSE
"monocytes","cmv",0,0,FALSE
"monocytes","crp",0,0,FALSE
"monocytes","lymphocytes",0,0,FALSE
"monocytes","neutrophils",0,0,FALSE
"monocytes","eosinophils",0,0,FALSE
"monocytes","rdw",0,0,FALSE
"monocytes","hdl",0,0,FALSE
"monocytes","alt",0,0,FALSE
"monocytes","albumin",0,0,FALSE
"monocytes","wbc",0,0,FALSE
"monocytes","hematocrit",0,0,FALSE
"monocytes","potassium",0,0,FALSE
"monocytes","calcium",0,0,FALSE
"eosinophils","sex",0,0,FALSE
"eosinophils","lymphocytes",0,0,FALSE
"eosinophils","neutrophils",0,0,FALSE
"eosinophils","monocytes",0,0,FALSE
"eosinophils","rdw",0,0,FALSE
"eosinophils","ldl",0,0,FALSE
"eosinophils","triglycerides",0,0,FALSE
"eosinophils","alt",0,0,FALSE
"eosinophils","bun",0,0,FALSE
"eosinophils","wbc",0,0,FALSE
"eosinophils","potassium",0,0,FALSE
"hemoglobin","age_group",0,0,FALSE
"hemoglobin","cmv",0,0,FALSE
"hemoglobin","crp",0,0,FALSE
"hemoglobin","triglycerides",0,0,FALSE
"hemoglobin","ast",0,0,FALSE
"hemoglobin","creatinine",0,0,FALSE
"hemoglobin","bun",0,0,FALSE
"platelets","cmv",0,0,FALSE
"platelets","crp",0,0,FALSE
"platelets","hdl",0,0,FALSE
"platelets","alt",0,0,FALSE
"platelets","ast",0,0,FALSE
"platelets","albumin",0,0,FALSE
"platelets","bun",0,0,FALSE
"platelets","glucose",0,0,FALSE
"platelets","hematocrit",0,0,FALSE
"rdw","cmv",0,0,FALSE
"rdw","crp",0,0,FALSE
"rdw","esr",0,0,FALSE
"rdw","lymphocytes",0,0,FALSE
"rdw","neutrophils",0,0,FALSE
"rdw","monocytes",0,0,FALSE
"rdw","eosinophils",0,0,FALSE
"rdw","triglycerides",0,0,FALSE
"rdw","ast",0,0,FALSE
"rdw","creatinine",0,0,FALSE
"rdw","wbc",0,0,FALSE
"rdw","potassium",0,0,FALSE
"rdw","calcium",0,0,FALSE
"hdl","age_group",0,0,FALSE
"hdl","cmv",0,0,FALSE
"hdl","crp",0,0,FALSE
"hdl","neutrophils",0,0,FALSE
"hdl","monocytes",0,0,FALSE
"hdl","platelets",0,0,FALSE
"hdl","creatinine",0,0,FALSE
"hdl","glucose",0,0,FALSE
"hdl","potassium",0,0,FALSE
"ldl","sex",0,0,FALSE
"ldl","crp",0,0,FALSE
"ldl","lymphocytes",0,0,FALSE
"ldl","neutrophils",0,0,FALSE
"ldl","eosinophils",0,0,FALSE
"ldl","albumin",0,0,FALSE
"ldl","creatinine",0,0,FALSE
"ldl","bun",0,0,FALSE
"ldl","wbc",0,0,FALSE
"ldl","hematocrit",0,0,FALSE
"ldl","potassium",0,0,FALSE
"triglycerides","age_group",0,0,FALSE
"triglycerides","sex",0,0,FALSE
"triglycerides","cmv",0,0,FALSE
"triglycerides","esr",0,0,FALSE
"triglycerides","lymphocytes",0,0,FALSE
"triglycerides","eosinophils",0,0,FALSE
"triglycerides","hemoglobin",0,0,FALSE
"triglycerides","rdw",0,0,FALSE
"triglycerides","alt",0,0,FALSE
"triglycerides","creatinine",0,0,FALSE
"triglycerides","glucose",0,0,FALSE
"triglycerides","calcium",0,0,FALSE
"alt","sex",0,0,FALSE
"alt","cmv",0,0,FALSE
"alt","neutrophils",0,0,FALSE
"alt","monocytes",0,0,FALSE
"alt","eosinophils",0,0,FALSE
"alt","platelets",0,0,FALSE
"alt","triglycerides",0,0,FALSE
"alt","albumin",0,0,FALSE
"alt","bun",0,0,FALSE
"alt","potassium",0,0,FALSE
"ast","age_group",0,0,FALSE
"ast","sex",0,0,FALSE
"ast","cmv",0,0,FALSE
"ast","hemoglobin",0,0,FALSE
"ast","platelets",0,0,FALSE
"ast","rdw",0,0,FALSE
"ast","albumin",0,0,FALSE
"ast","creatinine",0,0,FALSE
"ast","bun",0,0,FALSE
"ast","hematocrit",0,0,FALSE
"albumin","age_group",0,0,FALSE
"albumin","sex",0,0,FALSE
"albumin","cmv",0,0,FALSE
"albumin","esr",0,0,FALSE
"albumin","lymphocytes",0,0,FALSE
"albumin","neutrophils",0,0,FALSE
"albumin","monocytes",0,0,FALSE
"albumin","platelets",0,0,FALSE
"albumin","ldl",0,0,FALSE
"albumin","alt",0,0,FALSE
"albumin","ast",0,0,FALSE
"albumin","creatinine",0,0,FALSE
"albumin","wbc",0,0,FALSE
"albumin","potassium",0,0,FALSE
"creatinine","age_group",0,0,FALSE
"creatinine","cmv",0,0,FALSE
"creatinine","hemoglobin",0,0,FALSE
"creatinine","rdw",0,0,FALSE
"creatinine","hdl",0,0,FALSE
"creatinine","ldl",0,0,FALSE
"creatinine","triglycerides",0,0,FALSE
"creatinine","ast",0,0,FALSE
"creatinine","albumin",0,0,FALSE
"creatinine","glucose",0,0,FALSE
"creatinine","hematocrit",0,0,FALSE
"creatinine","potassium",0,0,FALSE
"bun","sex",0,0,FALSE
"bun","cmv",0,0,FALSE
"bun","crp",0,0,FALSE
"bun","esr",0,0,FALSE
"bun","lymphocytes",0,0,FALSE
"bun","eosinophils",0,0,FALSE
"bun","hemoglobin",0,0,FALSE
"bun","platelets",0,0,FALSE
"bun","ldl",0,0,FALSE
"bun","alt",0,0,FALSE
"bun","ast",0,0,FALSE
"bun","glucose",0,0,FALSE
"bun","calcium",0,0,FALSE
"glucose","esr",0,0,FALSE
"glucose","platelets",0,0,FALSE
"glucose","hdl",0,0,FALSE
"glucose","triglycerides",0,0,FALSE
"glucose","creatinine",0,0,FALSE
"glucose","bun",0,0,FALSE
"glucose","wbc",0,0,FALSE
"glucose","calcium",0,0,FALSE
"wbc","age_group",0,0,FALSE
"wbc","sex",0,0,FALSE
"wbc","cmv",0,0,FALSE
"wbc","lymphocytes",0,0,FALSE
"wbc","neutrophils",0,0,FALSE
"wbc","monocytes",0,0,FALSE
"wbc","eosinophils",0,0,FALSE
"wbc","rdw",0,0,FALSE
"wbc","ldl",0,0,FALSE
"wbc","albumin",0,0,FALSE
"wbc","glucose",0,0,FALSE
"wbc","hematocrit",0,0,FALSE
"wbc","calcium",0,0,FALSE
"hematocrit","age_group",0,0,FALSE
"hematocrit","sex",0,0,FALSE
"hematocrit","cmv",0,0,FALSE
"hematocrit","neutrophils",0,0,FALSE
"hematocrit","monocytes",0,0,FALSE
"hematocrit","platelets",0,0,FALSE
"hematocrit","ldl",0,0,FALSE
"hematocrit","ast",0,0,FALSE
"hematocrit","creatinine",0,0,FALSE
"hematocrit","wbc",0,0,FALSE
"potassium","age_group",0,0,FALSE
"potassium","sex",0,0,FALSE
"potassium","lymphocytes",0,0,FALSE
"potassium","monocytes",0,0,FALSE
"potassium","eosinophils",0,0,FALSE
"potassium","rdw",0,0,FALSE
"potassium","hdl",0,0,FALSE
"potassium","ldl",0,0,FALSE
"potassium","alt",0,0,FALSE
"potassium","albumin",0,0,FALSE
"potassium","creatinine",0,0,FALSE
"calcium","age_group",0,0,FALSE
"calcium","sex",0,0,FALSE
"calcium","cmv",0,0,FALSE
"calcium","neutrophils",0,0,FALSE
"calcium","monocytes",0,0,FALSE
"calcium","rdw",0,0,FALSE
"calcium","triglycerides",0,0,FALSE
"calcium","bun",0,0,FALSE
"calcium","glucose",0,0,FALSE
"calcium","wbc",0,0,FALSE
