"from","to","strength","direction","in_final_dag"
"MMP12","age_group",0.01,0,FALSE
"MMP12","crp",0.01,0,FALSE
"MMP12","esr",0.01,1,FALSE
"MMP12","monocytes",0.01,0,FALSE
"MMP12","triglycerides",0.01,0,FALSE
"MMP12","creatinine",0.01,0,FALSE
"MMP12","hematocrit",0.01,0,FALSE
"MMP12","CXCL10",0.01,1,FALSE
"MMP12","GDF15",0.01,1,FALSE
"MMP12","KLRD1",0.01,1,FALSE
"MMP12","VEGFA",0.01,1,FALSE
"MMP12","LAG3",0.01,1,FALSE
"MMP12","CD274",0.01,1,FALSE
"MMP12","LEP",0.01,1,FALSE
"VEGFA","rdw",0.01,1,FALSE
"VEGFA","IL6",0.01,1,FALSE
"VEGFA","TNF",0.01,1,FALSE
"VEGFA","CXCL10",0.01,0,FALSE
"VEGFA","IFNG",0.01,1,FALSE
"VEGFA","CCL2",0.01,1,FALSE
"VEGFA","GDF15",0.01,1,FALSE
"VEGFA","IGFBP7",0.01,0,FALSE
"VEGFA","MMP12",0.01,0,FALSE
"VEGFA","LAG3",0.01,1,FALSE
"VEGFA","HAVCR2",0.01,0,FALSE
"PDCD1","ast",0.01,0,FALSE
"PDCD1","bun",0.01,1,FALSE
"PDCD1","CCL2",0.01,1,FALSE
"PDCD1","CCL11",0.01,0,FALSE
"PDCD1","GDF15",0.01,0,FALSE
"PDCD1","CHI3L1",0.01,0,FALSE
"PDCD1","KLRD1",0.01,1,FALSE
"LAG3","esr",0.01,1,FALSE
"LAG3","lymphocytes",0.01,1,FALSE
"LAG3","triglycerides",0.01,1,FALSE
"LAG3","alt",0.01,0,FALSE
"LAG3","CXCL11",0.01,0,FALSE
"LAG3","IL1RN",0.01,1,FALSE
"LAG3","GZMB",0.01,0,FALSE
"LAG3","MMP12",0.01,0,FALSE
"LAG3","VEGFA",0.01,0,FALSE
"HAVCR2","esr",0.01,1,FALSE
"HAVCR2","lymphocytes",0.01,0,FALSE
"HAVCR2","monocytes",0.01,0,FALSE
"HAVCR2","hemoglobin",0.01,0,FALSE
"HAVCR2","albumin",0.01,0,FALSE
"HAVCR2","bun",0.01,1,FALSE
"HAVCR2","wbc",0.01,1,FALSE
"HAVCR2","TNF",0.01,1,FALSE
"HAVCR2","CCL4",0.01,1,FALSE
"HAVCR2","CCL11",0.01,1,FALSE
"HAVCR2","CHI3L1",0.01,0,FALSE
"HAVCR2","IGFBP7",0.01,1,FALSE
"HAVCR2","KLRD1",0.01,1,FALSE
"HAVCR2","VEGFA",0.01,1,FALSE
"CD274","cmv",0.01,0,FALSE
"CD274","CXCL10",0.01,1,FALSE
"CD274","CXCL11",0.01,0,FALSE
"CD274","CCL3",0.01,1,FALSE
"CD274","CCL8",0.01,0,FALSE
"CD274","TNFRSF1A",0.01,0,FALSE
"CD274","GZMA",0.01,0,FALSE
"CD274","KLRD1",0.01,1,FALSE
"CD274","MMP12",0.01,0,FALSE
"CD274","LEP",0.01,1,FALSE
"LEP","esr",0.01,1,FALSE
"LEP","CXCL9",0.01,0,FALSE
"LEP","CXCL10",0.01,0,FALSE
"LEP","IFNG",0.01,0,FALSE
"LEP","IL10",0.01,0,FALSE
"LEP","CCL4",0.01,1,FALSE
"LEP","GDF15",0.01,0,FALSE
"LEP","TNFRSF1A",0.01,1,FALSE
"LEP","KLRD1",0.01,0,FALSE
"LEP","MMP12",0.01,0,FALSE
"LEP","CD274",0.01,0,FALSE
"age_group","sex",0,0,FALSE
"age_group","cmv",0,0,FALSE
"age_group","monocytes",0,0,FALSE
"age_group","hemoglobin",0,0,FALSE
"age_group","platelets",0,0,FALSE
"age_group","hdl",0,0,FALSE
"age_group","triglycerides",0,0,FALSE
"age_group","alt",0,0,FALSE
"age_group","ast",0,0,FALSE
"age_group","creatinine",0,0,FALSE
"age_group","hematocrit",0,0,FALSE
"age_group","potassium",0,0,FALSE
"age_group","calcium",0,0,FALSE
"age_group","CXCL9",0,0,FALSE
"age_group","CXCL10",0,0,FALSE
"age_group","IFNG",0,0,FALSE
"age_group","IL18",0,0,FALSE
"age_group","IL7",0,0,FALSE
"age_group","CCL3",0,0,FALSE
"age_group","CCL8",0,0,FALSE
"age_group","FGF21",0,0,FALSE
"age_group","TNFRSF1A",0,0,FALSE
"age_group","GZMA",0,0,FALSE
"age_group","GZMB",0,0,FALSE
"age_group","KLRD1",0,0,FALSE
"age_group","VEGFA",0,0,FALSE
"age_group","PDCD1",0,0,FALSE
"age_group","HAVCR2",0,0,FALSE
"age_group","LEP",0,0,FALSE
"sex","age_group",0,0,FALSE
"sex","cmv",0,0,FALSE
"sex","neutrophils",0,0,FALSE
"sex","monocytes",0,0,FALSE
"sex","eosinophils",0,0,FALSE
"sex","ldl",0,0,FALSE
"sex","triglycerides",0,0,FALSE
"sex","ast",0,0,FALSE
"sex","albumin",0,0,FALSE
"sex","bun",0,0,FALSE
"sex","wbc",0,0,FALSE
"sex","hematocrit",0,0,FALSE
"sex","potassium",0,0,FALSE
"sex","calcium",0,0,FALSE
"sex","TNF",0,0,FALSE
"sex","CXCL8",0,0,FALSE
"sex","CXCL10",0,0,FALSE
"sex","IFNG",0,0,FALSE
"sex","IL18",0,0,FALSE
"sex","IL1RN",0,0,FALSE
"sex","IL7",0,0,FALSE
"sex","IL15",0,0,FALSE
"sex","CCL2",0,0,FALSE
"sex","CCL8",0,0,FALSE
"sex","CCL11",0,0,FALSE
"sex","GDF15",0,0,FALSE
"sex","FGF21",0,0,FALSE
"sex","TNFRSF1A",0,0,FALSE
"sex","TNFRSF1B",0,0,FALSE
"sex","CD8A",0,0,FALSE
"sex","GZMA",0,0,FALSE
"sex","KLRD1",0,0,FALSE
"sex","MMP12",0,0,FALSE
"sex","LAG3",0,0,FALSE
"cmv","age_group",0,0,FALSE
"cmv","sex",0,0,FALSE
"cmv","crp",0,0,FALSE
"cmv","esr",0,0,FALSE
"cmv","neutrophils",0,0,FALSE
"cmv","monocytes",0,0,FALSE
"cmv","eosinophils",0,0,FALSE
"cmv","hemoglobin",0,0,FALSE
"cmv","rdw",0,0,FALSE
"cmv","hdl",0,0,FALSE
"cmv","triglycerides",0,0,FALSE
"cmv","alt",0,0,FALSE
"cmv","ast",0,0,FALSE
"cmv","albumin",0,0,FALSE
"cmv","creatinine",0,0,FALSE
"cmv","bun",0,0,FALSE
"cmv","wbc",0,0,FALSE
"cmv","hematocrit",0,0,FALSE
"cmv","potassium",0,0,FALSE
"cmv","calcium",0,0,FALSE
"cmv","IL6",0,0,FALSE
"cmv","CXCL8",0,0,FALSE
"cmv","CXCL9",0,0,FALSE
"cmv","CXCL10",0,0,FALSE
"cmv","IFNG",0,0,FALSE
"cmv","IL18",0,0,FALSE
"cmv","IL1RN",0,0,FALSE
"cmv","IL15",0,0,FALSE
"cmv","CCL2",0,0,FALSE
"cmv","CCL3",0,0,FALSE
"cmv","CCL11",0,0,FALSE
"cmv","GDF15",0,0,FALSE
"cmv","FGF21",0,0,FALSE
"cmv","CHI3L1",0,0,FALSE
"cmv","IGFBP7",0,0,FALSE
"cmv","TNFRSF1A",0,0,FALSE
"cmv","CD8A",0,0,FALSE
"cmv","GZMA",0,0,FALSE
"cmv","GZMB",0,0,FALSE
"cmv","MMP12",0,0,FALSE
"cmv","VEGFA",0,0,FALSE
"cmv","PDCD1",0,0,FALSE
"cmv","LAG3",0,0,FALSE
"cmv","HAVCR2",0,0,FALSE
"cmv","LEP",0,0,FALSE
"crp","cmv",0,0,FALSE
"crp","hemoglobin",0,0,FALSE
"crp","hdl",0,0,FALSE
"crp","ldl",0,0,FALSE
"crp","potassium",0,0,FALSE
"crp","TNF",0,0,FALSE
"crp","CXCL9",0,0,FALSE
"crp","CXCL10",0,0,FALSE
"crp","CXCL11",0,0,FALSE
"crp","IL10",0,0,FALSE
"crp","CCL2",0,0,FALSE
"crp","FGF21",0,0,FALSE
"crp","TNFRSF1B",0,0,FALSE
"crp","CD8A",0,0,FALSE
"crp","GZMB",0,0,FALSE
"crp","CD274",0,0,FALSE
"esr","cmv",0,0,FALSE
"esr","neutrophils",0,0,FALSE
"esr","monocytes",0,0,FALSE
"esr","eosinophils",0,0,FALSE
"esr","rdw",0,0,FALSE
"esr","triglycerides",0,0,FALSE
"esr","albumin",0,0,FALSE
"esr","TNF",0,0,FALSE
"esr","CXCL8",0,0,FALSE
"esr","IFNG",0,0,FALSE
"esr","IL10",0,0,FALSE
"esr","IL7",0,0,FALSE
"esr","IL15",0,0,FALSE
"esr","CCL2",0,0,FALSE
"esr","CCL3",0,0,FALSE
"esr","TNFRSF1A",0,0,FALSE
"esr","CD8A",0,0,FALSE
"esr","KLRD1",0,0,FALSE
"esr","VEGFA",0,0,FALSE
"esr","PDCD1",0,0,FALSE
"esr","CD274",0,0,FALSE
"lymphocytes","neutrophils",0,0,FALSE
"lymphocytes","monocytes",0,0,FALSE
"lymphocytes","eosinophils",0,0,FALSE
"lymphocytes","rdw",0,0,FALSE
"lymphocytes","ldl",0,0,FALSE
"lymphocytes","triglycerides",0,0,FALSE
"lymphocytes","ast",0,0,FALSE
"lymphocytes","bun",0,0,FALSE
"lymphocytes","glucose",0,0,FALSE
"lymphocytes","wbc",0,0,FALSE
"lymphocytes","potassium",0,0,FALSE
"lymphocytes","IL6",0,0,FALSE
"lymphocytes","CXCL10",0,0,FALSE
"lymphocytes","IL10",0,0,FALSE
"lymphocytes","IL7",0,0,FALSE
"lymphocytes","CCL2",0,0,FALSE
"lymphocytes","CCL4",0,0,FALSE
"lymphocytes","FGF21",0,0,FALSE
"lymphocytes","IGFBP7",0,0,FALSE
"lymphocytes","TNFRSF1A",0,0,FALSE
"lymphocytes","MMP12",0,0,FALSE
"lymphocytes","PDCD1",0,0,FALSE
"lymphocytes","CD274",0,0,FALSE
"neutrophils","sex",0,0,FALSE
"neutrophils","cmv",0,0,FALSE
"neutrophils","esr",0,0,FALSE
"neutrophils","lymphocytes",0,0,FALSE
"neutrophils","monocytes",0,0,FALSE
"neutrophils","eosinophils",0,0,FALSE
"neutrophils","platelets",0,0,FALSE
"neutrophils","rdw",0,0,FALSE
"neutrophils","ldl",0,0,FALSE
"neutrophils","alt",0,0,FALSE
"neutrophils","albumin",0,0,FALSE
"neutrophils","wbc",0,0,FALSE
"neutrophils","calcium",0,0,FALSE
"neutrophils","TNF",0,0,FALSE
"neutrophils","CXCL10",0,0,FALSE
"neutrophils","CXCL11",0,0,FALSE
"neutrophils","IFNG",0,0,FALSE
"neutrophils","IL10",0,0,FALSE
"neutrophils","IL15",0,0,FALSE
"neutrophils","GDF15",0,0,FALSE
"neutrophils","FGF21",0,0,FALSE
"neutrophils","CHI3L1",0,0,FALSE
"neutrophils","TNFRSF1A",0,0,FALSE
"neutrophils","TNFRSF1B",0,0,FALSE
"neutrophils","GZMB",0,0,FALSE
"neutrophils","MMP12",0,0,FALSE
"neutrophils","VEGFA",0,0,FALSE
"neutrophils","PDCD1",0,0,FALSE
"neutrophils","HAVCR2",0,0,FALSE
"neutrophils","CD274",0,0,FALSE
"monocytes","age_group",0,0,FALSE
"monocytes","sex",0,0,FALSE
"monocytes","cmv",0,0,FALSE
"monocytes","esr",0,0,FALSE
"monocytes","lymphocytes",0,0,FALSE
"monocytes","neutrophils",0,0,FALSE
"monocytes","eosinophils",0,0,FALSE
"monocytes","rdw",0,0,FALSE
"monocytes","hdl",0,0,FALSE
"monocytes","triglycerides",0,0,FALSE
"monocytes","alt",0,0,FALSE
"monocytes","wbc",0,0,FALSE
"monocytes","hematocrit",0,0,FALSE
"monocytes","potassium",0,0,FALSE
"monocytes","calcium",0,0,FALSE
"monocytes","TNF",0,0,FALSE
"monocytes","CXCL10",0,0,FALSE
"monocytes","IFNG",0,0,FALSE
"monocytes","IL18",0,0,FALSE
"monocytes","IL7",0,0,FALSE
"monocytes","CCL8",0,0,FALSE
"monocytes","GDF15",0,0,FALSE
"monocytes","CHI3L1",0,0,FALSE
"monocytes","IGFBP7",0,0,FALSE
"monocytes","TNFRSF1A",0,0,FALSE
"monocytes","TNFRSF1B",0,0,FALSE
"monocytes","GZMA",0,0,FALSE
"monocytes","KLRD1",0,0,FALSE
"monocytes","PDCD1",0,0,FALSE
"monocytes","CD274",0,0,FALSE
"eosinophils","sex",0,0,FALSE
"eosinophils","cmv",0,0,FALSE
"eosinophils","esr",0,0,FALSE
"eosinophils","lymphocytes",0,0,FALSE
"eosinophils","neutrophils",0,0,FALSE
"eosinophils","monocytes",0,0,FALSE
"eosinophils","ldl",0,0,FALSE
"eosinophils","triglycerides",0,0,FALSE
"eosinophils","alt",0,0,FALSE
"eosinophils","bun",0,0,FALSE
"eosinophils","wbc",0,0,FALSE
"eosinophils","hematocrit",0,0,FALSE
"eosinophils","potassium",0,0,FALSE
"eosinophils","TNF",0,0,FALSE
"eosinophils","CXCL8",0,0,FALSE
"eosinophils","CXCL9",0,0,FALSE
"eosinophils","IFNG",0,0,FALSE
"eosinophils","IL1RN",0,0,FALSE
"eosinophils","IL7",0,0,FALSE
"eosinophils","CCL8",0,0,FALSE
"eosinophils","GDF15",0,0,FALSE
"eosinophils","FGF21",0,0,FALSE
"eosinophils","CHI3L1",0,0,FALSE
"eosinophils","IGFBP7",0,0,FALSE
"eosinophils","TNFRSF1A",0,0,FALSE
"eosinophils","TNFRSF1B",0,0,FALSE
"eosinophils","GZMB",0,0,FALSE
"eosinophils","KLRD1",0,0,FALSE
"eosinophils","VEGFA",0,0,FALSE
"eosinophils","PDCD1",0,0,FALSE
"eosinophils","HAVCR2",0,0,FALSE
"eosinophils","CD274",0,0,FALSE
"hemoglobin","age_group",0,0,FALSE
"hemoglobin","cmv",0,0,FALSE
"hemoglobin","crp",0,0,FALSE
"hemoglobin","ldl",0,0,FALSE
"hemoglobin","triglycerides",0,0,FALSE
"hemoglobin","ast",0,0,FALSE
"hemoglobin","creatinine",0,0,FALSE
"hemoglobin","bun",0,0,FALSE
"hemoglobin","CXCL10",0,0,FALSE
"hemoglobin","IL10",0,0,FALSE
"hemoglobin","IL7",0,0,FALSE
"hemoglobin","CCL3",0,0,FALSE
"hemoglobin","CCL8",0,0,FALSE
"hemoglobin","CCL11",0,0,FALSE
"hemoglobin","GDF15",0,0,FALSE
"hemoglobin","FGF21",0,0,FALSE
"hemoglobin","KLRD1",0,0,FALSE
"hemoglobin","PDCD1",0,0,FALSE
"hemoglobin","LAG3",0,0,FALSE
"hemoglobin","LEP",0,0,FALSE
"platelets","age_group",0,0,FALSE
"platelets","neutrophils",0,0,FALSE
"platelets","hdl",0,0,FALSE
"platelets","triglycerides",0,0,FALSE
"platelets","ast",0,0,FALSE
"platelets","albumin",0,0,FALSE
"platelets","bun",0,0,FALSE
"platelets","glucose",0,0,FALSE
"platelets","hematocrit",0,0,FALSE
"platelets","TNF",0,0,FALSE
"platelets","CXCL8",0,0,FALSE
"platelets","IFNG",0,0,FALSE
"platelets","IL1RN",0,0,FALSE
"platelets","IL15",0,0,FALSE
"platelets","CCL3",0,0,FALSE
"platelets","CCL8",0,0,FALSE
"platelets","CCL11",0,0,FALSE
"platelets","FGF21",0,0,FALSE
"platelets","IGFBP7",0,0,FALSE
"platelets","CD8A",0,0,FALSE
"platelets","KLRD1",0,0,FALSE
"platelets","MMP12",0,0,FALSE
"platelets","PDCD1",0,0,FALSE
"platelets","LAG3",0,0,FALSE
"platelets","HAVCR2",0,0,FALSE
"rdw","cmv",0,0,FALSE
"rdw","esr",0,0,FALSE
"rdw","lymphocytes",0,0,FALSE
"rdw","neutrophils",0,0,FALSE
"rdw","monocytes",0,0,FALSE
"rdw","alt",0,0,FALSE
"rdw","wbc",0,0,FALSE
"rdw","calcium",0,0,FALSE
"rdw","IL6",0,0,FALSE
"rdw","CXCL9",0,0,FALSE
"rdw","CXCL11",0,0,FALSE
"rdw","IFNG",0,0,FALSE
"rdw","IL18",0,0,FALSE
"rdw","IL10",0,0,FALSE
"rdw","IL7",0,0,FALSE
"rdw","IL15",0,0,FALSE
"rdw","CCL2",0,0,FALSE
"rdw","CCL3",0,0,FALSE
"rdw","CCL4",0,0,FALSE
"rdw","CCL8",0,0,FALSE
"rdw","GDF15",0,0,FALSE
"rdw","FGF21",0,0,FALSE
"rdw","CHI3L1",0,0,FALSE
"rdw","CD8A",0,0,FALSE
"rdw","MMP12",0,0,FALSE
"rdw","HAVCR2",0,0,FALSE
"rdw","CD274",0,0,FALSE
"rdw","LEP",0,0,FALSE
"hdl","age_group",0,0,FALSE
"hdl","cmv",0,0,FALSE
"hdl","crp",0,0,FALSE
"hdl","monocytes",0,0,FALSE
"hdl","platelets",0,0,FALSE
"hdl","alt",0,0,FALSE
"hdl","potassium",0,0,FALSE
"hdl","TNF",0,0,FALSE
"hdl","CXCL8",0,0,FALSE
"hdl","CXCL9",0,0,FALSE
"hdl","CXCL10",0,0,FALSE
"hdl","IFNG",0,0,FALSE
"hdl","IL7",0,0,FALSE
"hdl","CCL2",0,0,FALSE
"hdl","CHI3L1",0,0,FALSE
"hdl","CD8A",0,0,FALSE
"hdl","KLRD1",0,0,FALSE
"hdl","MMP12",0,0,FALSE
"hdl","VEGFA",0,0,FALSE
"hdl","CD274",0,0,FALSE
"ldl","sex",0,0,FALSE
"ldl","crp",0,0,FALSE
"ldl","lymphocytes",0,0,FALSE
"ldl","neutrophils",0,0,FALSE
"ldl","eosinophils",0,0,FALSE
"ldl","hemoglobin",0,0,FALSE
"ldl","albumin",0,0,FALSE
"ldl","creatinine",0,0,FALSE
"ldl","glucose",0,0,FALSE
"ldl","wbc",0,0,FALSE
"ldl","potassium",0,0,FALSE
"ldl","TNF",0,0,FALSE
"ldl","CXCL8",0,0,FALSE
"ldl","CXCL9",0,0,FALSE
"ldl","IFNG",0,0,FALSE
"ldl","IL10",0,0,FALSE
"ldl","IL7",0,0,FALSE
"ldl","CCL3",0,0,FALSE
"ldl","CCL8",0,0,FALSE
"ldl","CCL11",0,0,FALSE
"ldl","CHI3L1",0,0,FALSE
"ldl","TNFRSF1A",0,0,FALSE
"ldl","CD8A",0,0,FALSE
"ldl","KLRD1",0,0,FALSE
"ldl","MMP12",0,0,FALSE
"ldl","VEGFA",0,0,FALSE
"ldl","PDCD1",0,0,FALSE
"ldl","CD274",0,0,FALSE
"ldl","LEP",0,0,FALSE
"triglycerides","age_group",0,0,FALSE
"triglycerides","sex",0,0,FALSE
"triglycerides","cmv",0,0,FALSE
"triglycerides","esr",0,0,FALSE
"triglycerides","lymphocytes",0,0,FALSE
"triglycerides","monocytes",0,0,FALSE
"triglycerides","eosinophils",0,0,FALSE
"triglycerides","hemoglobin",0,0,FALSE
"triglycerides","platelets",0,0,FALSE
"triglycerides","alt",0,0,FALSE
"triglycerides","potassium",0,0,FALSE
"triglycerides","calcium",0,0,FALSE
"triglycerides","IL6",0,0,FALSE
"triglycerides","CXCL11",0,0,FALSE
"triglycerides","IFNG",0,0,FALSE
"triglycerides","IL10",0,0,FALSE
"triglycerides","CCL2",0,0,FALSE
"triglycerides","CCL3",0,0,FALSE
"triglycerides","CCL4",0,0,FALSE
"triglycerides","CCL11",0,0,FALSE
"triglycerides","CHI3L1",0,0,FALSE
"triglycerides","TNFRSF1A",0,0,FALSE
"triglycerides","TNFRSF1B",0,0,FALSE
"triglycerides","PDCD1",0,0,FALSE
"triglycerides","HAVCR2",0,0,FALSE
"triglycerides","CD274",0,0,FALSE
"triglycerides","LEP",0,0,FALSE
"alt","age_group",0,0,FALSE
"alt","cmv",0,0,FALSE
"alt","neutrophils",0,0,FALSE
"alt","monocytes",0,0,FALSE
"alt","eosinophils",0,0,FALSE
"alt","rdw",0,0,FALSE
"alt","hdl",0,0,FALSE
"alt","triglycerides",0,0,FALSE
"alt","albumin",0,0,FALSE
"alt","bun",0,0,FALSE
"alt","wbc",0,0,FALSE
"alt","potassium",0,0,FALSE
"alt","CXCL8",0,0,FALSE
"alt","CXCL9",0,0,FALSE
"alt","CXCL11",0,0,FALSE
"alt","IL10",0,0,FALSE
"alt","IL7",0,0,FALSE
"alt","IL15",0,0,FALSE
"alt","CCL2",0,0,FALSE
"alt","CHI3L1",0,0,FALSE
"alt","TNFRSF1B",0,0,FALSE
"alt","GZMB",0,0,FALSE
"alt","MMP12",0,0,FALSE
"alt","VEGFA",0,0,FALSE
"alt","PDCD1",0,0,FALSE
"ast","age_group",0,0,FALSE
"ast","sex",0,0,FALSE
"ast","cmv",0,0,FALSE
"ast","lymphocytes",0,0,FALSE
"ast","hemoglobin",0,0,FALSE
"ast","platelets",0,0,FALSE
"ast","bun",0,0,FALSE
"ast","hematocrit",0,0,FALSE
"ast","potassium",0,0,FALSE
"ast","IL6",0,0,FALSE
"ast","CXCL9",0,0,FALSE
"ast","CXCL10",0,0,FALSE
"ast","CXCL11",0,0,FALSE
"ast","IFNG",0,0,FALSE
"ast","IL10",0,0,FALSE
"ast","IL1RN",0,0,FALSE
"ast","IL7",0,0,FALSE
"ast","CCL4",0,0,FALSE
"ast","CCL8",0,0,FALSE
"ast","CCL11",0,0,FALSE
"ast","CHI3L1",0,0,FALSE
"ast","TNFRSF1A",0,0,FALSE
"ast","CD8A",0,0,FALSE
"ast","MMP12",0,0,FALSE
"ast","VEGFA",0,0,FALSE
"ast","LAG3",0,0,FALSE
"ast","HAVCR2",0,0,FALSE
"ast","CD274",0,0,FALSE
"albumin","sex",0,0,FALSE
"albumin","cmv",0,0,FALSE
"albumin","esr",0,0,FALSE
"albumin","neutrophils",0,0,FALSE
"albumin","platelets",0,0,FALSE
"albumin","ldl",0,0,FALSE
"albumin","alt",0,0,FALSE
"albumin","creatinine",0,0,FALSE
"albumin","TNF",0,0,FALSE
"albumin","CXCL8",0,0,FALSE
"albumin","CXCL9",0,0,FALSE
"albumin","IL18",0,0,FALSE
"albumin","IL10",0,0,FALSE
"albumin","IL1RN",0,0,FALSE
"albumin","CCL3",0,0,FALSE
"albumin","CCL4",0,0,FALSE
"albumin","CCL11",0,0,FALSE
"albumin","FGF21",0,0,FALSE
"albumin","TNFRSF1B",0,0,FALSE
"albumin","GZMA",0,0,FALSE
"albumin","GZMB",0,0,FALSE
"albumin","KLRD1",0,0,FALSE
"albumin","PDCD1",0,0,FALSE
"albumin","LAG3",0,0,FALSE
"creatinine","age_group",0,0,FALSE
"creatinine","cmv",0,0,FALSE
"creatinine","hemoglobin",0,0,FALSE
"creatinine","ldl",0,0,FALSE
"creatinine","albumin",0,0,FALSE
"creatinine","glucose",0,0,FALSE
"creatinine","potassium",0,0,FALSE
"creatinine","IL6",0,0,FALSE
"creatinine","CXCL10",0,0,FALSE
"creatinine","CXCL11",0,0,FALSE
"creatinine","IFNG",0,0,FALSE
"creatinine","CCL3",0,0,FALSE
"creatinine","CCL11",0,0,FALSE
"creatinine","FGF21",0,0,FALSE
"creatinine","PDCD1",0,0,FALSE
"creatinine","LAG3",0,0,FALSE
"creatinine","CD274",0,0,FALSE
"creatinine","LEP",0,0,FALSE
"bun","sex",0,0,FALSE
"bun","cmv",0,0,FALSE
"bun","lymphocytes",0,0,FALSE
"bun","eosinophils",0,0,FALSE
"bun","hemoglobin",0,0,FALSE
"bun","platelets",0,0,FALSE
"bun","alt",0,0,FALSE
"bun","ast",0,0,FALSE
"bun","potassium",0,0,FALSE
"bun","calcium",0,0,FALSE
"bun","CXCL9",0,0,FALSE
"bun","CXCL10",0,0,FALSE
"bun","CXCL11",0,0,FALSE
"bun","IFNG",0,0,FALSE
"bun","IL10",0,0,FALSE
"bun","IL7",0,0,FALSE
"bun","CCL8",0,0,FALSE
"bun","GZMB",0,0,FALSE
"bun","LAG3",0,0,FALSE
"bun","LEP",0,0,FALSE
"glucose","lymphocytes",0,0,FALSE
"glucose","platelets",0,0,FALSE
"glucose","ldl",0,0,FALSE
"glucose","creatinine",0,0,FALSE
"glucose","IFNG",0,0,FALSE
"glucose","IL7",0,0,FALSE
"glucose","IL15",0,0,FALSE
"glucose","CCL4",0,0,FALSE
"glucose","FGF21",0,0,FALSE
"glucose","CHI3L1",0,0,FALSE
"glucose","TNFRSF1A",0,0,FALSE
"glucose","TNFRSF1B",0,0,FALSE
"glucose","CD8A",0,0,FALSE
"glucose","GZMA",0,0,FALSE
"glucose","GZMB",0,0,FALSE
"glucose","KLRD1",0,0,FALSE
"glucose","VEGFA",0,0,FALSE
"glucose","PDCD1",0,0,FALSE
"glucose","LAG3",0,0,FALSE
"glucose","HAVCR2",0,0,FALSE
"glucose","CD274",0,0,FALSE
"wbc","sex",0,0,FALSE
"wbc","cmv",0,0,FALSE
"wbc","lymphocytes",0,0,FALSE
"wbc","neutrophils",0,0,FALSE
"wbc","monocytes",0,0,FALSE
"wbc","eosinophils",0,0,FALSE
"wbc","rdw",0,0,FALSE
"wbc","ldl",0,0,FALSE
"wbc","alt",0,0,FALSE
"wbc","calcium",0,0,FALSE
"wbc","CXCL10",0,0,FALSE
"wbc","IL18",0,0,FALSE
"wbc","CCL8",0,0,FALSE
"wbc","GDF15",0,0,FALSE
"wbc","CHI3L1",0,0,FALSE
"wbc","GZMB",0,0,FALSE
"wbc","MMP12",0,0,FALSE
"wbc","PDCD1",0,0,FALSE
"wbc","CD274",0,0,FALSE
"hematocrit","age_group",0,0,FALSE
"hematocrit","sex",0,0,FALSE
"hematocrit","cmv",0,0,FALSE
"hematocrit","monocytes",0,0,FALSE
"hematocrit","eosinophils",0,0,FALSE
"hematocrit","platelets",0,0,FALSE
"hematocrit","ast",0,0,FALSE
"hematocrit","IL6",0,0,FALSE
"hematocrit","CXCL9",0,0,FALSE
"hematocrit","IL10",0,0,FALSE
"hematocrit","IL1RN",0,0,FALSE
"hematocrit","CCL11",0,0,FALSE
"hematocrit","GDF15",0,0,FALSE
"hematocrit","CHI3L1",0,0,FALSE
"hematocrit","IGFBP7",0,0,FALSE
"hematocrit","TNFRSF1A",0,0,FALSE
"hematocrit","TNFRSF1B",0,0,FALSE
"hematocrit","LAG3",0,0,FALSE
"hematocrit","HAVCR2",0,0,FALSE
"hematocrit","CD274",0,0,FALSE
"hematocrit","LEP",0,0,FALSE
"potassium","age_group",0,0,FALSE
"potassium","sex",0,0,FALSE
"potassium","cmv",0,0,FALSE
"potassium","crp",0,0,FALSE
"potassium","lymphocytes",0,0,FALSE
"potassium","monocytes",0,0,FALSE
"potassium","eosinophils",0,0,FALSE
"potassium","hdl",0,0,FALSE
"potassium","ldl",0,0,FALSE
"potassium","triglycerides",0,0,FALSE
"potassium","alt",0,0,FALSE
"potassium","ast",0,0,FALSE
"potassium","creatinine",0,0,FALSE
"potassium","bun",0,0,FALSE
"potassium","TNF",0,0,FALSE
"potassium","CXCL8",0,0,FALSE
"potassium","CXCL9",0,0,FALSE
"potassium","CXCL10",0,0,FALSE
"potassium","IL18",0,0,FALSE
"potassium","IL10",0,0,FALSE
"potassium","IL1RN",0,0,FALSE
"potassium","IL7",0,0,FALSE
"potassium","IL15",0,0,FALSE
"potassium","CCL11",0,0,FALSE
"potassium","GDF15",0,0,FALSE
"potassium","FGF21",0,0,FALSE
"potassium","CHI3L1",0,0,FALSE
"potassium","TNFRSF1A",0,0,FALSE
"potassium","TNFRSF1B",0,0,FALSE
"potassium","GZMB",0,0,FALSE
"potassium","KLRD1",0,0,FALSE
"potassium","MMP12",0,0,FALSE
"potassium","VEGFA",0,0,FALSE
"potassium","LAG3",0,0,FALSE
"potassium","CD274",0,0,FALSE
"calcium","age_group",0,0,FALSE
"calcium","sex",0,0,FALSE
"calcium","cmv",0,0,FALSE
"calcium","neutrophils",0,0,FALSE
"calcium","monocytes",0,0,FALSE
"calcium","rdw",0,0,FALSE
"calcium","triglycerides",0,0,FALSE
"calcium","bun",0,0,FALSE
"calcium","wbc",0,0,FALSE
"calcium","IL6",0,0,FALSE
"calcium","TNF",0,0,FALSE
