"from","to","strength","direction","in_final_dag"
"ldl","monocytes",0.57,0.87719298245614,FALSE
"weight","bun",0.55,0.472727272727273,FALSE
"neutrophils","globulin",0.55,0.309090909090909,FALSE
"bun","weight",0.55,0.527272727272727,FALSE
"chloride","crp",0.55,0.0363636363636364,FALSE
"globulin","neutrophils",0.55,0.690909090909091,FALSE
"crp","chloride",0.55,0.963636363636364,FALSE
"weight","glucose",0.54,0.425925925925926,FALSE
"weight","potassium",0.54,0.407407407407407,FALSE
"hematocrit","albumin",0.54,0.888888888888889,FALSE
"albumin","hematocrit",0.54,0.111111111111111,FALSE
"glucose","weight",0.54,0.574074074074074,FALSE
"potassium","weight",0.54,0.592592592592593,FALSE
"hemoglobin","glucose",0.53,0.924528301886792,FALSE
"glucose","hemoglobin",0.53,0.0754716981132075,FALSE
"monocytes","creatinine",0.51,0.0196078431372549,FALSE
"creatinine","monocytes",0.51,0.980392156862745,FALSE
"lymphocytes","rdw",0.5,0,FALSE
"rdw","lymphocytes",0.5,1,FALSE
"hematocrit","sodium",0.49,1,FALSE
"sodium","hematocrit",0.49,0,FALSE
"eosinophils","platelets",0.48,0.104166666666667,FALSE
"platelets","eosinophils",0.48,0.895833333333333,FALSE
"hemoglobin","albumin",0.47,0.957446808510638,FALSE
"albumin","hemoglobin",0.47,0.0425531914893617,FALSE
"potassium","protein",0.47,1,FALSE
"protein","potassium",0.47,0,FALSE
"ast","crp",0.46,0,FALSE
"crp","ast",0.46,1,FALSE
"eosinophils","co2",0.45,0.0666666666666667,FALSE
"hemoglobin","neutrophils",0.45,0.911111111111111,FALSE
"neutrophils","hemoglobin",0.45,0.0888888888888889,FALSE
"co2","eosinophils",0.45,0.933333333333333,FALSE
"hemoglobin","alt",0.43,1,FALSE
"alt","hemoglobin",0.43,0,FALSE
"neutrophils","co2",0.42,0,FALSE
"co2","neutrophils",0.42,1,FALSE
"hemoglobin","potassium",0.41,0,FALSE
"potassium","hemoglobin",0.41,1,FALSE
"weight","hemoglobin",0.4,0.625,FALSE
"eosinophils","glucose",0.4,0.05,FALSE
"hemoglobin","weight",0.4,0.375,FALSE
"alk_phos","alt",0.4,1,FALSE
"alt","alk_phos",0.4,0,FALSE
"glucose","eosinophils",0.4,0.95,FALSE
"eosinophils","hemoglobin",0.39,0.0256410256410256,FALSE
"hemoglobin","eosinophils",0.39,0.974358974358974,FALSE
"ast","calcium",0.37,0.972972972972973,FALSE
"calcium","ast",0.37,0.027027027027027,FALSE
"glucose","potassium",0.37,0.513513513513513,FALSE
"potassium","glucose",0.37,0.486486486486486,FALSE
"chloride","protein",0.35,1,FALSE
"protein","chloride",0.35,0,FALSE
"potassium","sodium",0.34,0.0882352941176471,FALSE
"sodium","potassium",0.34,0.911764705882353,FALSE
"eosinophils","albumin",0.33,0.848484848484849,FALSE
"monocytes","sodium",0.33,0.151515151515152,FALSE
"albumin","eosinophils",0.33,0.151515151515152,FALSE
"alk_phos","ast",0.33,1,FALSE
"ast","alk_phos",0.33,0,FALSE
"sodium","monocytes",0.33,0.848484848484849,FALSE
"crp","triglycerides",0.33,1,FALSE
"triglycerides","crp",0.33,0,FALSE
"albumin","glucose",0.33,0.121212121212121,FALSE
"glucose","albumin",0.33,0.878787878787879,FALSE
"wbc","ast",0.32,0.3125,FALSE
"albumin","sodium",0.32,0.59375,FALSE
"ast","wbc",0.32,0.6875,FALSE
"ast","hdl",0.32,0.03125,FALSE
"sodium","albumin",0.32,0.40625,FALSE
"hdl","ast",0.32,0.96875,FALSE
"neutrophils","ast",0.31,0.903225806451613,FALSE
"ast","neutrophils",0.31,0.0967741935483871,FALSE
"weight","eosinophils",0.31,0.483870967741935,FALSE
"eosinophils","weight",0.31,0.516129032258065,FALSE
"co2","sodium",0.31,0.032258064516129,FALSE
"sodium","co2",0.31,0.967741935483871,FALSE
"esr","hdl",0.31,0,FALSE
"hdl","esr",0.31,1,FALSE
"platelets","wbc",0.29,1,FALSE
"wbc","platelets",0.29,0,FALSE
"ast","esr",0.27,0.0740740740740741,FALSE
"esr","ast",0.27,0.925925925925926,FALSE
"sex","alk_phos",0.26,1,FALSE
"neutrophils","creatinine",0.26,0.115384615384615,FALSE
"platelets","potassium",0.26,0.846153846153846,FALSE
"alk_phos","sex",0.26,0,FALSE
"creatinine","neutrophils",0.26,0.884615384615385,FALSE
"potassium","platelets",0.26,0.153846153846154,FALSE
"platelets","globulin",0.24,0.708333333333333,FALSE
"globulin","platelets",0.24,0.291666666666667,FALSE
"eosinophils","hematocrit",0.22,0.590909090909091,FALSE
"eosinophils","calcium",0.22,0.0454545454545455,FALSE
"hematocrit","eosinophils",0.22,0.409090909090909,FALSE
"calcium","eosinophils",0.22,0.954545454545454,FALSE
"lymphocytes","hdl",0.21,0.238095238095238,FALSE
"neutrophils","glucose",0.21,0.952380952380952,FALSE
"glucose","neutrophils",0.21,0.0476190476190476,FALSE
"hdl","lymphocytes",0.21,0.761904761904762,FALSE
"protein","ldl",0.21,0.428571428571429,FALSE
"ldl","protein",0.21,0.571428571428571,FALSE
"bun","hdl",0.19,0,FALSE
"hdl","bun",0.19,1,FALSE
"wbc","hdl",0.18,0,FALSE
"co2","t_bili",0.18,0.666666666666667,FALSE
"creatinine","crp",0.18,1,FALSE
"glucose","crp",0.18,0.444444444444444,FALSE
"t_bili","co2",0.18,0.333333333333333,FALSE
"crp","creatinine",0.18,0,FALSE
"crp","glucose",0.18,0.555555555555556,FALSE
"hdl","wbc",0.18,1,FALSE
"age_group","t_bili",0.16,1,FALSE
"hemoglobin","platelets",0.16,1,FALSE
"platelets","hemoglobin",0.16,0,FALSE
"globulin","potassium",0.16,0.6875,FALSE
"potassium","globulin",0.16,0.3125,FALSE
"t_bili","age_group",0.16,0,FALSE
"cmv","alk_phos",0.15,1,FALSE
"lymphocytes","creatinine",0.15,0,FALSE
"rbc","ast",0.15,1,FALSE
"alk_phos","cmv",0.15,0,FALSE
"ast","rbc",0.15,0,FALSE
"co2","crp",0.15,0.733333333333333,FALSE
"creatinine","lymphocytes",0.15,1,FALSE
"crp","co2",0.15,0.266666666666667,FALSE
"weight","creatinine",0.14,0,FALSE
"hematocrit","wbc",0.14,1,FALSE
"wbc","hematocrit",0.14,0,FALSE
"alk_phos","creatinine",0.14,0,FALSE
"creatinine","weight",0.14,1,FALSE
"creatinine","alk_phos",0.14,1,FALSE
"hematocrit","esr",0.14,0.142857142857143,FALSE
"esr","hematocrit",0.14,0.857142857142857,FALSE
"age_group","ldl",0.13,1,FALSE
"hematocrit","lymphocytes",0.13,1,FALSE
"lymphocytes","hematocrit",0.13,0,FALSE
"calcium","total_chol",0.13,0,FALSE
"co2","hdl",0.13,1,FALSE
"hdl","co2",0.13,0,FALSE
"ldl","age_group",0.13,0,FALSE
"total_chol","calcium",0.13,1,FALSE
"neutrophils","triglycerides",0.12,0.583333333333333,FALSE
"alt","crp",0.12,0.166666666666667,FALSE
"crp","alt",0.12,0.833333333333333,FALSE
"triglycerides","neutrophils",0.12,0.416666666666667,FALSE
"hemoglobin","rdw",0.12,0.5,FALSE
"monocytes","total_chol",0.12,0,FALSE
"rdw","hemoglobin",0.12,0.5,FALSE
"chloride","glucose",0.12,0.75,FALSE
"glucose","chloride",0.12,0.25,FALSE
"total_chol","monocytes",0.12,1,FALSE
"cmv","glucose",0.11,1,FALSE
"cmv","potassium",0.11,1,FALSE
"basophils","mpv",0.11,0.818181818181818,FALSE
"mpv","basophils",0.11,0.181818181818182,FALSE
"platelets","creatinine",0.11,0,FALSE
"rbc","calcium",0.11,1,FALSE
"alk_phos","bun",0.11,0.909090909090909,FALSE
"bun","alk_phos",0.11,0.0909090909090909,FALSE
"calcium","rbc",0.11,0,FALSE
"co2","protein",0.11,1,FALSE
"creatinine","platelets",0.11,1,FALSE
"glucose","cmv",0.11,0,FALSE
"potassium","cmv",0.11,0,FALSE
"protein","co2",0.11,0,FALSE
"sex","rdw",0.1,1,FALSE
"cmv","t_bili",0.1,1,FALSE
"eosinophils","creatinine",0.1,0.3,FALSE
"hemoglobin","sodium",0.1,0.2,FALSE
"rdw","sex",0.1,0,FALSE
"creatinine","eosinophils",0.1,0.7,FALSE
"protein","sodium",0.1,0.5,FALSE
"sodium","hemoglobin",0.1,0.8,FALSE
"sodium","protein",0.1,0.5,FALSE
"t_bili","cmv",0.1,0,FALSE
"protein","triglycerides",0.1,0.9,FALSE
"triglycerides","protein",0.1,0.1,FALSE
"wbc","triglycerides",0.09,0.222222222222222,FALSE
"triglycerides","wbc",0.09,0.777777777777778,FALSE
"hematocrit","bun",0.09,0.555555555555556,FALSE
"hematocrit","calcium",0.09,1,FALSE
"monocytes","platelets",0.09,0,FALSE
"mpv","triglycerides",0.09,0.111111111111111,FALSE
"platelets","monocytes",0.09,1,FALSE
"rbc","albumin",0.09,1,FALSE
"wbc","alt",0.09,0,FALSE
"albumin","rbc",0.09,0,FALSE
"alt","wbc",0.09,1,FALSE
"alt","calcium",0.09,0.888888888888889,FALSE
"ast","glucose",0.09,0.111111111111111,FALSE
"bun","hematocrit",0.09,0.444444444444444,FALSE
"bun","protein",0.09,1,FALSE
"calcium","hematocrit",0.09,0,FALSE
"calcium","alt",0.09,0.111111111111111,FALSE
"glucose","ast",0.09,0.888888888888889,FALSE
"protein","bun",0.09,0,FALSE
"triglycerides","mpv",0.09,0.888888888888889,FALSE
"age_group","esr",0.08,1,FALSE
"weight","chloride",0.08,0.25,FALSE
"hematocrit","t_bili",0.08,0,FALSE
"hematocrit","hdl",0.08,0.25,FALSE
"hemoglobin","alk_phos",0.08,0,FALSE
"hemoglobin","calcium",0.08,0.875,FALSE
"lymphocytes","co2",0.08,0.25,FALSE
"mpv","glucose",0.08,0,FALSE
"rdw","crp",0.08,0.25,FALSE
"albumin","crp",0.08,0,FALSE
"alk_phos","hemoglobin",0.08,1,FALSE
"calcium","hemoglobin",0.08,0.125,FALSE
"chloride","weight",0.08,0.75,FALSE
"co2","lymphocytes",0.08,0.75,FALSE
"glucose","mpv",0.08,1,FALSE
"t_bili","hematocrit",0.08,1,FALSE
"esr","age_group",0.08,0,FALSE
"crp","rdw",0.08,0.75,FALSE
"crp","albumin",0.08,1,FALSE
"hdl","hematocrit",0.08,0.75,FALSE
"age_group","neutrophils",0.07,1,FALSE
"basophils","alk_phos",0.07,0,FALSE
"hematocrit","alk_phos",0.07,0,FALSE
"hematocrit","glucose",0.07,0.571428571428571,FALSE
"hemoglobin","mpv",0.07,1,FALSE
"monocytes","triglycerides",0.07,0.285714285714286,FALSE
"mpv","hemoglobin",0.07,0,FALSE
"neutrophils","age_group",0.07,0,FALSE
"neutrophils","bun",0.07,0.714285714285714,FALSE
"platelets","crp",0.07,1,FALSE
"wbc","bun",0.07,0.571428571428571,FALSE
"alk_phos","basophils",0.07,1,FALSE
"alk_phos","hematocrit",0.07,1,FALSE
"bun","neutrophils",0.07,0.285714285714286,FALSE
"bun","wbc",0.07,0.428571428571428,FALSE
"calcium","t_bili",0.07,1,FALSE
"creatinine","esr",0.07,0.5,FALSE
"glucose","hematocrit",0.07,0.428571428571428,FALSE
"potassium","triglycerides",0.07,0.428571428571428,FALSE
"t_bili","calcium",0.07,0,FALSE
"esr","creatinine",0.07,0.5,FALSE
"crp","platelets",0.07,0,FALSE
"hdl","ldl",0.07,0.714285714285714,FALSE
"ldl","hdl",0.07,0.285714285714286,FALSE
"triglycerides","monocytes",0.07,0.714285714285714,FALSE
"triglycerides","potassium",0.07,0.571428571428571,FALSE
"basophils","calcium",0.07,0.142857142857143,FALSE
"calcium","basophils",0.07,0.857142857142857,FALSE
"monocytes","glucose",0.06,0.833333333333333,FALSE
"alt","total_chol",0.06,0.166666666666667,FALSE
"glucose","monocytes",0.06,0.166666666666667,FALSE
"total_chol","alt",0.06,0.833333333333333,FALSE
"age_group","globulin",0.06,1,FALSE
"weight","mpv",0.06,0.5,FALSE
"hematocrit","rdw",0.06,0.5,FALSE
"mpv","weight",0.06,0.5,FALSE
"rdw","hematocrit",0.06,0.5,FALSE
"rdw","albumin",0.06,1,FALSE
"rbc","alk_phos",0.06,0.5,FALSE
"rbc","alt",0.06,1,FALSE
"albumin","rdw",0.06,0,FALSE
"alk_phos","rbc",0.06,0.5,FALSE
"alk_phos","t_bili",0.06,0.666666666666667,FALSE
"alt","rbc",0.06,0,FALSE
"globulin","age_group",0.06,0,FALSE
"glucose","esr",0.06,0,FALSE
"t_bili","alk_phos",0.06,0.333333333333333,FALSE
"t_bili","esr",0.06,0,FALSE
"esr","glucose",0.06,1,FALSE
"esr","t_bili",0.06,1,FALSE
"esr","ldl",0.06,0.666666666666667,FALSE
"ldl","esr",0.06,0.333333333333333,FALSE
"age_group","albumin",0.05,1,FALSE
"cmv","total_chol",0.05,1,FALSE
"weight","monocytes",0.05,1,FALSE
"weight","t_bili",0.05,0,FALSE
"basophils","ldl",0.05,1,FALSE
"hematocrit","mpv",0.05,0.8,FALSE
"hematocrit","chloride",0.05,0.8,FALSE
"hemoglobin","bun",0.05,0,FALSE
"lymphocytes","calcium",0.05,1,FALSE
"lymphocytes","glucose",0.05,0.2,FALSE
"monocytes","weight",0.05,0,FALSE
"monocytes","ast",0.05,0,FALSE
"mpv","hematocrit",0.05,0.2,FALSE
"platelets","co2",0.05,0,FALSE
"albumin","age_group",0.05,0,FALSE
"ast","monocytes",0.05,1,FALSE
"bun","hemoglobin",0.05,1,FALSE
"calcium","lymphocytes",0.05,0,FALSE
"calcium","globulin",0.05,0,FALSE
"chloride","hematocrit",0.05,0.2,FALSE
"chloride","globulin",0.05,0,FALSE
"co2","platelets",0.05,1,FALSE
"globulin","calcium",0.05,1,FALSE
"globulin","chloride",0.05,1,FALSE
"glucose","lymphocytes",0.05,0.8,FALSE
"t_bili","weight",0.05,1,FALSE
"ldl","basophils",0.05,0,FALSE
"total_chol","cmv",0.05,0,FALSE
"cmv","lymphocytes",0.04,1,FALSE
"weight","rbc",0.04,0,FALSE
"weight","ast",0.04,0.75,FALSE
"eosinophils","crp",0.04,0.25,FALSE
"hematocrit","triglycerides",0.04,0,FALSE
"lymphocytes","cmv",0.04,0,FALSE
"platelets","calcium",0.04,0.75,FALSE
"platelets","triglycerides",0.04,0.5,FALSE
"rbc","weight",0.04,1,FALSE
"wbc","glucose",0.04,1,FALSE
"alk_phos","glucose",0.04,0.625,FALSE
"alt","chloride",0.04,0.75,FALSE
"alt","glucose",0.04,0.5,FALSE
"alt","esr",0.04,0,FALSE
"ast","weight",0.04,0.25,FALSE
"ast","triglycerides",0.04,0,FALSE
"calcium","platelets",0.04,0.25,FALSE
"chloride","alt",0.04,0.25,FALSE
"glucose","wbc",0.04,0,FALSE
"glucose","alk_phos",0.04,0.375,FALSE
"glucose","alt",0.04,0.5,FALSE
"potassium","esr",0.04,0,FALSE
"t_bili","ldl",0.04,0,FALSE
"t_bili","triglycerides",0.04,1,FALSE
"esr","alt",0.04,1,FALSE
"esr","potassium",0.04,1,FALSE
"crp","eosinophils",0.04,0.75,FALSE
"ldl","t_bili",0.04,1,FALSE
"triglycerides","hematocrit",0.04,1,FALSE
"triglycerides","platelets",0.04,0.5,FALSE
"triglycerides","ast",0.04,1,FALSE
"triglycerides","t_bili",0.04,0,FALSE
"age_group","wbc",0.03,1,FALSE
"weight","hematocrit",0.03,0,FALSE
"basophils","alt",0.03,0.333333333333333,FALSE
"hematocrit","weight",0.03,1,FALSE
"lymphocytes","chloride",0.03,0.666666666666667,FALSE
"monocytes","bun",0.03,1,FALSE
"monocytes","t_bili",0.03,0.333333333333333,FALSE
"mpv","potassium",0.03,0.666666666666667,FALSE
"mpv","protein",0.03,1,FALSE
"neutrophils","alt",0.03,0.333333333333333,FALSE
"neutrophils","chloride",0.03,0,FALSE
"neutrophils","hdl",0.03,0,FALSE
"platelets","rdw",0.03,0.333333333333333,FALSE
"platelets","hdl",0.03,0,FALSE
"rdw","platelets",0.03,0.666666666666667,FALSE
"rbc","bun",0.03,0,FALSE
"rbc","chloride",0.03,1,FALSE
"rbc","esr",0.03,1,FALSE
"rbc","hdl",0.03,1,FALSE
"wbc","age_group",0.03,0,FALSE
"albumin","triglycerides",0.03,0,FALSE
"alt","basophils",0.03,0.666666666666667,FALSE
"alt","neutrophils",0.03,0.666666666666667,FALSE
"alt","ldl",0.03,0.666666666666667,FALSE
"ast","ldl",0.03,0,FALSE
"bun","monocytes",0.03,0,FALSE
"bun","rbc",0.03,1,FALSE
"bun","chloride",0.03,0,FALSE
"calcium","creatinine",0.03,0.333333333333333,FALSE
"calcium","ldl",0.03,1,FALSE
"chloride","lymphocytes",0.03,0.333333333333333,FALSE
"chloride","neutrophils",0.03,1,FALSE
"chloride","rbc",0.03,0,FALSE
"chloride","bun",0.03,1,FALSE
"chloride","creatinine",0.03,0,FALSE
"creatinine","calcium",0.03,0.666666666666667,FALSE
"creatinine","chloride",0.03,1,FALSE
"glucose","protein",0.03,0.333333333333333,FALSE
"potassium","mpv",0.03,0.333333333333333,FALSE
"protein","mpv",0.03,0,FALSE
"protein","glucose",0.03,0.666666666666667,FALSE
"t_bili","monocytes",0.03,0.666666666666667,FALSE
"esr","rbc",0.03,0,FALSE
"hdl","neutrophils",0.03,1,FALSE
"hdl","platelets",0.03,1,FALSE
"hdl","rbc",0.03,0,FALSE
"ldl","alt",0.03,0.333333333333333,FALSE
"ldl","ast",0.03,1,FALSE
"ldl","calcium",0.03,0,FALSE
"triglycerides","albumin",0.03,1,FALSE
"age_group","lymphocytes",0.02,1,FALSE
"sex","albumin",0.02,1,FALSE
"weight","platelets",0.02,0.5,FALSE
"weight","albumin",0.02,1,FALSE
"basophils","hematocrit",0.02,0.5,FALSE
"basophils","rbc",0.02,0,FALSE
"basophils","crp",0.02,0.5,FALSE
"eosinophils","rdw",0.02,1,FALSE
"hematocrit","basophils",0.02,0.5,FALSE
"hematocrit","monocytes",0.02,0.5,FALSE
"hematocrit","platelets",0.02,0.5,FALSE
"hemoglobin","chloride",0.02,0,FALSE
"lymphocytes","age_group",0.02,0,FALSE
"monocytes","hematocrit",0.02,0.5,FALSE
"monocytes","co2",0.02,0,FALSE
"monocytes","esr",0.02,1,FALSE
"platelets","weight",0.02,0.5,FALSE
"platelets","hematocrit",0.02,0.5,FALSE
"rdw","eosinophils",0.02,0,FALSE
"rdw","wbc",0.02,1,FALSE
"rdw","creatinine",0.02,0,FALSE
"rbc","basophils",0.02,1,FALSE
"rbc","sodium",0.02,0,FALSE
"wbc","rdw",0.02,0,FALSE
"wbc","chloride",0.02,0,FALSE
"wbc","potassium",0.02,0,FALSE
"wbc","protein",0.02,1,FALSE
"albumin","sex",0.02,0,FALSE
"albumin","weight",0.02,0,FALSE
"albumin","creatinine",0.02,0,FALSE
"alk_phos","total_chol",0.02,1,FALSE
"alt","globulin",0.02,1,FALSE
"alt","t_bili",0.02,0.5,FALSE
"ast","chloride",0.02,1,FALSE
"ast","total_chol",0.02,0,FALSE
"bun","globulin",0.02,0.5,FALSE
"bun","esr",0.02,1,FALSE
"calcium","glucose",0.02,0,FALSE
"chloride","hemoglobin",0.02,1,FALSE
"chloride","wbc",0.02,1,FALSE
"chloride","ast",0.02,0,FALSE
"chloride","esr",0.02,0,FALSE
"co2","monocytes",0.02,1,FALSE
"creatinine","rdw",0.02,1,FALSE
"creatinine","albumin",0.02,1,FALSE
"creatinine","potassium",0.02,0.5,FALSE
"globulin","alt",0.02,0,FALSE
"globulin","bun",0.02,0.5,FALSE
"glucose","calcium",0.02,1,FALSE
"potassium","wbc",0.02,1,FALSE
"potassium","creatinine",0.02,0.5,FALSE
"protein","wbc",0.02,0,FALSE
"sodium","rbc",0.02,1,FALSE
"sodium","t_bili",0.02,0,FALSE
"sodium","crp",0.02,0,FALSE
"t_bili","alt",0.02,0.5,FALSE
"t_bili","sodium",0.02,1,FALSE
"esr","monocytes",0.02,0,FALSE
"esr","bun",0.02,0,FALSE
"esr","chloride",0.02,1,FALSE
"crp","basophils",0.02,0.5,FALSE
"crp","sodium",0.02,1,FALSE
"total_chol","alk_phos",0.02,0,FALSE
"total_chol","ast",0.02,1,FALSE
"age_group","alt",0.01,1,FALSE
"age_group","sodium",0.01,1,FALSE
"sex","weight",0.01,1,FALSE
"sex","lymphocytes",0.01,1,FALSE
"sex","mpv",0.01,1,FALSE
"sex","alt",0.01,1,FALSE
"sex","co2",0.01,1,FALSE
"sex","total_chol",0.01,1,FALSE
"cmv","neutrophils",0.01,1,FALSE
"cmv","rdw",0.01,1,FALSE
"cmv","wbc",0.01,1,FALSE
"weight","sex",0.01,0,FALSE
"weight","basophils",0.01,1,FALSE
"weight","wbc",0.01,1,FALSE
"weight","esr",0.01,0,FALSE
"basophils","weight",0.01,0,FALSE
"basophils","rdw",0.01,1,FALSE
"basophils","ast",0.01,1,FALSE
"basophils","globulin",0.01,1,FALSE
"basophils","glucose",0.01,1,FALSE
"basophils","potassium",0.01,1,FALSE
"basophils","hdl",0.01,1,FALSE
"basophils","triglycerides",0.01,0,FALSE
"eosinophils","rbc",0.01,0,FALSE
"eosinophils","alt",0.01,0,FALSE
"eosinophils","hdl",0.01,0,FALSE
"eosinophils","ldl",0.01,1,FALSE
"hematocrit","neutrophils",0.01,0,FALSE
"hematocrit","globulin",0.01,1,FALSE
"hematocrit","crp",0.01,1,FALSE
"hemoglobin","lymphocytes",0.01,1,FALSE
"hemoglobin","ast",0.01,1,FALSE
"hemoglobin","co2",0.01,0,FALSE
"hemoglobin","protein",0.01,0,FALSE
"hemoglobin","ldl",0.01,0,FALSE
"lymphocytes","sex",0.01,0,FALSE
"lymphocytes","hemoglobin",0.01,0,FALSE
"lymphocytes","albumin",0.01,1,FALSE
"lymphocytes","crp",0.01,1,FALSE
"lymphocytes","total_chol",0.01,1,FALSE
"monocytes","rbc",0.01,0,FALSE
"monocytes","albumin",0.01,0,FALSE
"monocytes","alt",0.01,1,FALSE
"monocytes","chloride",0.01,0,FALSE
"mpv","sex",0.01,0,FALSE
"mpv","ast",0.01,1,FALSE
"mpv","total_chol",0.01,1,FALSE
"neutrophils","cmv",0.01,0,FALSE
"neutrophils","hematocrit",0.01,1,FALSE
"neutrophils","platelets",0.01,0,FALSE
"neutrophils","potassium",0.01,1,FALSE
